pmppp_1mM,,pmppp_500uM,,pmppp_250uM,,pmppp_125uM,,pmppp_62uM,,pmppp_31uM,,pmppp_15uM,,pmppp_7uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
322.481842,3.899120331,322.481842,4.872982502,322.481842,3.544411659,322.481842,1.981564283,322.481842,1.010635495,322.481842,0.5141535401,322.481842,0.2688322961,322.481842,0.1458036453,
322.0127563,4.085054874,322.0127563,3.88286829,322.0127563,10,322.0127563,2.036483288,322.0127563,1.039592862,322.0127563,0.525370419,322.0127563,0.2733954489,322.0127563,0.1485576183,
321.5436401,3.871439695,321.5436401,10,321.5436401,5.247462749,321.5436401,2.136491776,321.5436401,1.093466759,321.5436401,0.5533692241,321.5436401,0.2869389951,321.5436401,0.154944241,
321.0744629,4.117394924,321.0744629,4.975274563,321.0744629,3.770489216,321.0744629,2.201238632,321.0744629,1.120044112,321.0744629,0.5678290725,321.0744629,0.2939987183,321.0744629,0.1584229767,
320.4489136,4.027452469,320.4489136,4.01802969,320.4489136,3.952300072,320.4489136,2.277787447,320.4489136,1.164353728,320.4489136,0.5901846886,320.4489136,0.3039506972,320.4489136,0.1631556153,
319.9796753,4.246725559,319.9796753,10,319.9796753,4.039627075,319.9796753,2.354463816,319.9796753,1.197118521,319.9796753,0.6068413854,319.9796753,0.3120218217,319.9796753,0.1667689681,
319.510437,10,319.510437,10,319.510437,3.877113104,319.510437,2.398500919,319.510437,1.216920376,319.510437,0.6146612167,319.510437,0.3174099326,319.510437,0.1689292938,
319.0411682,10,319.0411682,3.757278681,319.0411682,4.154674053,319.0411682,2.474942923,319.0411682,1.25642097,319.0411682,0.6373338699,319.0411682,0.3284548521,319.0411682,0.1737523228,
318.5718689,3.770462751,318.5718689,3.618542671,318.5718689,4.539811134,318.5718689,2.531024456,318.5718689,1.286042213,318.5718689,0.6486736536,318.5718689,0.334464848,318.5718689,0.1763481051,
317.946106,10,317.946106,5.070830822,317.946106,4.07758379,317.946106,2.601664305,317.946106,1.318258643,317.946106,0.667186141,317.946106,0.3418334424,317.946106,0.1805681139,
317.4767456,5.06051302,317.4767456,10,317.4767456,3.908520937,317.4767456,2.63288641,317.4767456,1.346008062,317.4767456,0.6790857911,317.4767456,0.3476352394,317.4767456,0.1831969023,
317.0073547,5.078837872,317.0073547,10,317.0073547,4.856502056,317.0073547,2.701765299,317.0073547,1.361477852,317.0073547,0.6851996779,317.0073547,0.351862818,317.0073547,0.184646979,
316.5379333,10,316.5379333,10,316.5379333,5.310235977,316.5379333,2.73485446,316.5379333,1.396279812,316.5379333,0.7022730112,316.5379333,0.3595435023,316.5379333,0.1885346621,
316.0684814,10,316.0684814,4.693447113,316.0684814,5.07115221,316.0684814,2.806492329,316.0684814,1.415516734,316.0684814,0.7105528116,316.0684814,0.3639182746,316.0684814,0.1905662566,
315.4425354,10,315.4425354,10,315.4425354,10,315.4425354,2.938594341,315.4425354,1.44351542,315.4425354,0.7241345644,315.4425354,0.3699105084,315.4425354,0.1935196221,
314.9730225,10,314.9730225,10,314.9730225,10,314.9730225,2.94332242,314.9730225,1.457570195,314.9730225,0.7305693626,314.9730225,0.3738063276,314.9730225,0.195646897,
314.503479,10,314.503479,10,314.503479,10,314.503479,2.957671404,314.503479,1.467700362,314.503479,0.7362704277,314.503479,0.3765659034,314.503479,0.1967027187,
314.033905,10,314.033905,10,314.033905,10,314.033905,3.071602106,314.033905,1.488593459,314.033905,0.7484362125,314.033905,0.3813502491,314.033905,0.1991339177,
313.5643311,10,313.5643311,10,313.5643311,10,313.5643311,3.028294563,313.5643311,1.498296618,313.5643311,0.7523944378,313.5643311,0.3840790093,313.5643311,0.2005410939,
312.9381714,3.950545311,312.9381714,4.239465237,312.9381714,3.942841291,312.9381714,3.004118681,312.9381714,1.507793427,312.9381714,0.7584858537,312.9381714,0.3869317472,312.9381714,0.20210585,
312.4685059,4.197049141,312.4685059,4.084247112,312.4685059,5.488600254,312.4685059,2.941349506,312.4685059,1.516343474,312.4685059,0.7619348764,312.4685059,0.3887726367,312.4685059,0.2026325315,
311.9988403,4.588578224,311.9988403,4.325043678,311.9988403,10,311.9988403,3.029434681,311.9988403,1.521214724,311.9988403,0.764877975,311.9988403,0.3900510669,311.9988403,0.2035205066,
311.5291138,4.073233128,311.5291138,4.544195652,311.5291138,4.299646854,311.5291138,3.070373774,311.5291138,1.532474875,311.5291138,0.7678344846,311.5291138,0.3923513293,311.5291138,0.2044550925,
311.0593872,10,311.0593872,10,311.0593872,10,311.0593872,3.155592203,311.0593872,1.53912425,311.0593872,0.7714283466,311.0593872,0.3938296139,311.0593872,0.2053735554,
310.4330444,10,310.4330444,10,310.4330444,10,310.4330444,3.216549397,310.4330444,1.541595936,310.4330444,0.7735828757,310.4330444,0.3949453831,310.4330444,0.2059493959,
309.9632263,10,309.9632263,10,309.9632263,10,309.9632263,3.090449572,309.9632263,1.540566921,309.9632263,0.7732294798,309.9632263,0.3947767913,309.9632263,0.2059237659,
309.4934082,4.467433453,309.4934082,3.768113375,309.4934082,10,309.4934082,3.054297447,309.4934082,1.538687468,309.4934082,0.7730898857,309.4934082,0.3950395882,309.4934082,0.2058897465,
309.0235596,10,309.0235596,10,309.0235596,4.613312244,309.0235596,3.043185234,309.0235596,1.540819407,309.0235596,0.7729399204,309.0235596,0.3947738409,309.0235596,0.2060575485,
308.5536804,4.076826096,308.5536804,10,308.5536804,4.207786083,308.5536804,3.068747759,308.5536804,1.53660059,308.5536804,0.7713536024,308.5536804,0.3944107592,308.5536804,0.205944106,
307.927124,3.43984437,307.927124,3.914900303,307.927124,3.902086258,307.927124,2.988358259,307.927124,1.528607726,307.927124,0.7687225938,307.927124,0.3929912448,307.927124,0.2054796517,
307.4571838,2.940759897,307.4571838,2.943938494,307.4571838,3.043868065,307.4571838,2.671880484,307.4571838,1.511395454,307.4571838,0.7639666796,307.4571838,0.3912495375,307.4571838,0.2047721297,
306.9872437,2.742408037,306.9872437,2.727894306,306.9872437,2.795305729,306.9872437,2.605050802,306.9872437,1.497265339,306.9872437,0.7601605058,306.9872437,0.3898122907,306.9872437,0.2040633708,
306.5172424,2.631041288,306.5172424,2.655585527,306.5172424,2.7142272,306.5172424,2.499628305,306.5172424,1.478997231,306.5172424,0.7529964447,306.5172424,0.3866698742,306.5172424,0.2027473748,
306.0472107,2.694960833,306.0472107,2.758809328,306.0472107,2.705016613,306.0472107,2.512005091,306.0472107,1.47697711,306.0472107,0.7507631779,306.0472107,0.3851428032,306.0472107,0.2019671053,
305.577179,2.701622009,305.577179,2.837302446,305.577179,2.76406908,305.577179,2.592235804,305.577179,1.473928928,305.577179,0.7472800612,305.577179,0.383267045,305.577179,0.2010462731,
304.9504089,2.699178696,304.9504089,2.839999437,304.9504089,2.796768188,304.9504089,2.530807495,304.9504089,1.455879569,304.9504089,0.7372466922,304.9504089,0.3786135316,304.9504089,0.1990429014,
304.4802856,2.786938429,304.4802856,2.846250057,304.4802856,2.826460361,304.4802856,2.55517149,304.4802856,1.448341608,304.4802856,0.7334599495,304.4802856,0.3769616187,304.4802856,0.198109746,
304.0101624,3.273349762,304.0101624,3.114369631,304.0101624,3.262716293,304.0101624,2.700299263,304.0101624,1.434961081,304.0101624,0.7248514295,304.0101624,0.3725640774,304.0101624,0.1960713118,
303.5400085,3.479552984,303.5400085,3.630000591,303.5400085,3.469022274,303.5400085,2.782041311,303.5400085,1.423544049,303.5400085,0.7188093662,303.5400085,0.3691821396,303.5400085,0.1946074367,
303.0698242,4.882503033,303.0698242,10,303.0698242,10,303.0698242,2.79452467,303.0698242,1.416456699,303.0698242,0.7134377956,303.0698242,0.3661774695,303.0698242,0.193116188,
302.4428406,10,302.4428406,10,302.4428406,10,302.4428406,2.823956013,302.4428406,1.392536998,302.4428406,0.7014112473,302.4428406,0.3608118594,302.4428406,0.190634191,
301.9725952,10,301.9725952,10,301.9725952,10,301.9725952,2.764521122,301.9725952,1.383736491,301.9725952,0.6963328123,301.9725952,0.3583953083,301.9725952,0.1893561333,
301.5023193,10,301.5023193,10,301.5023193,10,301.5023193,2.695057631,301.5023193,1.358142734,301.5023193,0.6832623482,301.5023193,0.3525622785,301.5023193,0.1866868436,
301.0320435,10,301.0320435,10,301.0320435,10,301.0320435,2.708440304,301.0320435,1.342603803,301.0320435,0.676271379,301.0320435,0.3487345278,301.0320435,0.1847645789,
300.5617065,10,300.5617065,10,300.5617065,10,300.5617065,2.650078773,300.5617065,1.323437691,300.5617065,0.6681223512,300.5617065,0.3443436921,300.5617065,0.1829750687,
299.9345703,10,299.9345703,10,299.9345703,10,299.9345703,2.586494446,299.9345703,1.29272604,299.9345703,0.6526227593,299.9345703,0.3370708823,299.9345703,0.1796443462,
299.4641724,10,299.4641724,10,299.4641724,10,299.4641724,2.544277906,299.4641724,1.279174089,299.4641724,0.645534873,299.4641724,0.3336780071,299.4641724,0.1779996455,
298.9937439,10,298.9937439,10,298.9937439,10,298.9937439,2.508659363,298.9937439,1.248066664,298.9937439,0.6295542717,298.9937439,0.3258595765,298.9937439,0.1743504703,
298.5233154,10,298.5233154,10,298.5233154,10,298.5233154,2.457783461,298.5233154,1.225740552,298.5233154,0.6213662624,298.5233154,0.3215689361,298.5233154,0.1725917459,
298.0528564,10,298.0528564,10,298.0528564,10,298.0528564,2.402756691,298.0528564,1.208110571,298.0528564,0.611775279,298.0528564,0.3174450397,298.0528564,0.1700775772,
297.4255371,10,297.4255371,10,297.4255371,10,297.4255371,2.335606337,297.4255371,1.178932786,297.4255371,0.5965327621,297.4255371,0.3102513552,297.4255371,0.1669345796,
296.9549866,10,296.9549866,10,296.9549866,10,296.9549866,2.319399357,296.9549866,1.16711092,296.9549866,0.5911943913,296.9549866,0.3074078262,296.9549866,0.1655352414,
296.484436,10,296.484436,10,296.484436,10,296.484436,2.243002892,296.484436,1.135371923,296.484436,0.5753206611,296.484436,0.2999106348,296.484436,0.1622456908,
296.0138855,10,296.0138855,10,296.0138855,10,296.0138855,2.202551365,296.0138855,1.115565777,296.0138855,0.5662257075,296.0138855,0.2954381406,296.0138855,0.1601774544,
295.5432739,10,295.5432739,10,295.5432739,10,295.5432739,2.161330223,295.5432739,1.096310139,295.5432739,0.5563825369,295.5432739,0.2905173302,295.5432739,0.1578855664,
295.0726318,10,295.0726318,10,295.0726318,10,295.0726318,2.119410515,295.0726318,1.069319606,295.0726318,0.5430572629,295.0726318,0.2845235765,295.0726318,0.1552924961,
294.4450989,10,294.4450989,10,294.4450989,10,294.4450989,2.080278397,294.4450989,1.050007939,294.4450989,0.5326093435,294.4450989,0.2799023092,294.4450989,0.1530383676,
293.9744263,10,293.9744263,10,293.9744263,10,293.9744263,2.002809525,293.9744263,1.018065691,293.9744263,0.5179960728,293.9744263,0.2715898752,293.9744263,0.149227351,
293.5036926,10,293.5036926,10,293.5036926,4.23765707,293.5036926,1.961629987,293.5036926,0.9949811697,293.5036926,0.5076853037,293.5036926,0.2677886486,293.5036926,0.1473178267,
293.032959,10,293.032959,10,293.032959,4.300127029,293.032959,1.920541883,293.032959,0.9770471454,293.032959,0.4989232123,293.032959,0.2631932199,293.032959,0.1452450156,
292.5621948,10,292.5621948,10,292.5621948,4.086394787,292.5621948,1.871544003,292.5621948,0.9497338533,292.5621948,0.4855963588,292.5621948,0.2567920387,292.5621948,0.1420533508,
291.9344788,10,291.9344788,10,291.9344788,4.044356346,291.9344788,1.828072786,291.9344788,0.9290522337,291.9344788,0.4761042297,291.9344788,0.2518445551,291.9344788,0.1400228143,
291.4636536,10,291.4636536,10,291.4636536,3.558826208,291.4636536,1.767898321,291.4636536,0.8986877799,291.4636536,0.460712254,291.4636536,0.2443468273,291.4636536,0.1363856047,
290.9927979,10,290.9927979,10,290.9927979,3.530487299,290.9927979,1.734212995,290.9927979,0.8807860613,290.9927979,0.4528154731,290.9927979,0.240651235,290.9927979,0.1345336139,
290.5219116,10,290.5219116,10,290.5219116,3.495705605,290.5219116,1.701130509,290.5219116,0.8663642406,290.5219116,0.4432430267,290.5219116,0.2366301715,290.5219116,0.1328023523,
290.0510254,10,290.0510254,10,290.0510254,3.302905798,290.0510254,1.649594903,290.0510254,0.8405576348,290.0510254,0.4318843782,290.0510254,0.2310767472,290.0510254,0.1302333623,
289.4231262,10,289.4231262,10,289.4231262,3.214132547,289.4231262,1.613792658,289.4231262,0.8206058145,289.4231262,0.423102051,289.4231262,0.2265883386,289.4231262,0.1281290203,
288.952179,10,288.952179,10,288.952179,3.108681917,288.952179,1.550109386,288.952179,0.7916281223,288.952179,0.4076112807,288.952179,0.2192962617,288.952179,0.1246417388,
288.4811707,10,288.4811707,10,288.4811707,3.06570673,288.4811707,1.517998099,288.4811707,0.7751800418,288.4811707,0.3994300663,288.4811707,0.2146491855,288.4811707,0.1226039678,
288.0101624,10,288.0101624,10,288.0101624,2.94724226,288.0101624,1.482232213,288.0101624,0.7552244067,288.0101624,0.3906565607,288.0101624,0.2111563981,288.0101624,0.1204682291,
287.5391541,10,287.5391541,10,287.5391541,2.843081474,287.5391541,1.435625434,287.5391541,0.7327694893,287.5391541,0.380124718,287.5391541,0.2055827826,287.5391541,0.1180628836,
287.0680847,10,287.0680847,10,287.0680847,2.793107748,287.0680847,1.411235332,287.0680847,0.7220066786,287.0680847,0.3734569252,287.0680847,0.202638641,287.0680847,0.1166529357,
286.4399719,10,286.4399719,10,286.4399719,2.680654764,286.4399719,1.354839206,286.4399719,0.6943640709,286.4399719,0.3599826396,286.4399719,0.1958352327,286.4399719,0.113631703,
285.9688721,10,285.9688721,10,285.9688721,2.629447222,285.9688721,1.324541926,285.9688721,0.6793363094,285.9688721,0.3534007668,285.9688721,0.1927106977,285.9688721,0.1120426878,
285.4977112,10,285.4977112,10,285.4977112,2.557581902,285.4977112,1.297159314,285.4977112,0.6650217772,285.4977112,0.346198678,285.4977112,0.189692542,285.4977112,0.1105459929,
285.0265503,10,285.0265503,10,285.0265503,2.464635372,285.0265503,1.253094554,285.0265503,0.642652154,285.0265503,0.3357078433,285.0265503,0.1851468384,285.0265503,0.108271122,
284.5553589,10,284.5553589,10,284.5553589,2.418485403,284.5553589,1.230817795,284.5553589,0.6321899891,284.5553589,0.3301645219,284.5553589,0.1816067845,284.5553589,0.1070851684,
283.927063,10,283.927063,10,283.927063,2.312610149,283.927063,1.173753262,283.927063,0.6056325436,283.927063,0.3168294728,283.927063,0.1750220805,283.927063,0.104109548,
283.4558105,10,283.4558105,10,283.4558105,2.25395298,283.4558105,1.14419353,283.4558105,0.588809073,283.4558105,0.3086158037,283.4558105,0.1718964577,283.4558105,0.1023871824,
282.9845581,10,282.9845581,10,282.9845581,2.202637672,282.9845581,1.121968031,282.9845581,0.5780001879,282.9845581,0.3030121922,282.9845581,0.1687712818,282.9845581,0.1009334996,
282.5132446,10,282.5132446,10,282.5132446,2.135768652,282.5132446,1.086901665,282.5132446,0.5617917776,282.5132446,0.2951777577,282.5132446,0.1644230783,282.5132446,0.09892871976,
282.0419312,10,282.0419312,10,282.0419312,2.100031853,282.0419312,1.068749547,282.0419312,0.5520156622,282.0419312,0.2908480465,282.0419312,0.1624695659,282.0419312,0.09806586057,
281.5705872,10,281.5705872,5.301568031,281.5705872,2.034083366,281.5705872,1.03622973,281.5705872,0.5369667411,281.5705872,0.2830214798,281.5705872,0.1589003205,281.5705872,0.09653349966,
280.9421082,10,280.9421082,10,280.9421082,1.959093571,280.9421082,0.9975088239,280.9421082,0.5172503591,280.9421082,0.2739932835,280.9421082,0.1540267617,280.9421082,0.0942593962,
280.4707031,10,280.4707031,4.571343422,280.4707031,1.914977193,280.4707031,0.9767256379,280.4707031,0.506835103,280.4707031,0.2687497437,280.4707031,0.1519788355,280.4707031,0.09302265197,
279.9992676,10,279.9992676,4.470763206,279.9992676,1.845616341,279.9992676,0.942953825,279.9992676,0.4893585145,279.9992676,0.2598768771,279.9992676,0.1477605253,279.9992676,0.09108928591,
279.527832,10,279.527832,4.197480679,279.527832,1.800743937,279.527832,0.9208628535,279.527832,0.4804254174,279.527832,0.2556134164,279.527832,0.1452656388,279.527832,0.09028751403,
279.0563354,10,279.0563354,3.562530756,279.0563354,1.740216613,279.0563354,0.8912391663,279.0563354,0.4641016126,279.0563354,0.24754861,279.0563354,0.1417706758,279.0563354,0.08857160807,
278.4276733,10,278.4276733,3.463743925,278.4276733,1.663201809,278.4276733,0.851618588,278.4276733,0.4439206123,278.4276733,0.238139838,278.4276733,0.137442857,278.4276733,0.08655628562,
277.9561462,10,277.9561462,3.289736509,277.9561462,1.623361826,277.9561462,0.8325662017,277.9561462,0.4336569607,277.9561462,0.2333205342,277.9561462,0.1348567009,277.9561462,0.08532358706,
277.4845886,10,277.4845886,3.196586609,277.4845886,1.563481808,277.4845886,0.8044871688,277.4845886,0.4201928377,277.4845886,0.2266391963,277.4845886,0.1317114383,277.4845886,0.08404941857,
277.0130005,10,277.0130005,3.197072029,277.0130005,1.532886863,277.0130005,0.7881487012,277.0130005,0.4118711352,277.0130005,0.2225503772,277.0130005,0.1300104409,277.0130005,0.0832721889,
276.5414124,10,276.5414124,3.02030611,276.5414124,1.476266861,276.5414124,0.759447515,276.5414124,0.3986843824,276.5414124,0.2161012888,276.5414124,0.1267490983,276.5414124,0.08184218407,
276.0697632,10,276.0697632,2.921717882,276.0697632,1.427429438,276.0697632,0.7355030775,276.0697632,0.3859222233,276.0697632,0.2102743834,276.0697632,0.1240979135,276.0697632,0.08059098572,
275.440918,10,275.440918,2.804996014,275.440918,1.379744172,275.440918,0.7082462907,275.440918,0.3745727837,275.440918,0.2040445209,275.440918,0.1213024929,275.440918,0.07917094231,
274.9692078,10,274.9692078,2.679158688,274.9692078,1.312763214,274.9692078,0.6762607098,274.9692078,0.358708322,274.9692078,0.1967166811,274.9692078,0.1175363585,274.9692078,0.07779785991,
274.4975281,10,274.4975281,2.604207754,274.4975281,1.280216694,274.4975281,0.6604155302,274.4975281,0.3490926325,274.4975281,0.1928413212,274.4975281,0.1157462075,274.4975281,0.077000238,
274.0257874,10,274.0257874,2.491068602,274.0257874,1.220953941,274.0257874,0.6321064234,274.0257874,0.3357614279,274.0257874,0.1863448769,274.0257874,0.1126693413,274.0257874,0.07564557344,
273.5540161,4.589963913,273.5540161,2.40935874,273.5540161,1.177631617,273.5540161,0.6115702987,273.5540161,0.3240668178,273.5540161,0.180496648,273.5540161,0.1101047099,273.5540161,0.07451762259,
272.9249878,10,272.9249878,2.307157516,272.9249878,1.128638268,272.9249878,0.5847865343,272.9249878,0.3116899133,272.9249878,0.1744977981,272.9249878,0.1074201912,272.9249878,0.0733723864,
272.453186,10,272.453186,2.211485624,272.453186,1.074251175,272.453186,0.561963141,272.453186,0.3002519906,272.453186,0.1693738252,272.453186,0.1046800464,272.453186,0.07250037044,
271.9813538,10,271.9813538,2.158298969,271.9813538,1.050802708,271.9813538,0.5485646129,271.9813538,0.2940313816,271.9813538,0.1662641168,271.9813538,0.103493534,271.9813538,0.07199115306,
271.509491,3.825423717,271.509491,2.06749177,271.509491,1.014745116,271.509491,0.5298217535,271.509491,0.2851177454,271.509491,0.1615838706,271.509491,0.101252988,271.509491,0.07104649395,
271.0375977,4.823011398,271.0375977,1.998033047,271.0375977,0.9787972569,271.0375977,0.5125697851,271.0375977,0.2767344415,271.0375977,0.1580266356,271.0375977,0.09993415326,271.0375977,0.07052670419,
270.5657043,3.908858299,270.5657043,1.945264459,270.5657043,0.9546478987,270.5657043,0.4991534352,270.5657043,0.2715783715,270.5657043,0.1550152153,270.5657043,0.09857919812,270.5657043,0.07018695027,
269.9364624,3.611936808,269.9364624,1.804465771,269.9364624,0.8867877126,269.9364624,0.4668411016,269.9364624,0.2543226779,269.9364624,0.1471429616,269.9364624,0.09513746202,269.9364624,0.0690779835,
269.4645081,3.454661131,269.4645081,1.746169209,269.4645081,0.8639463186,269.4645081,0.4530148208,269.4645081,0.2470537126,269.4645081,0.1440874189,269.4645081,0.09392496198,269.4645081,0.06847973913,
268.9925232,3.218115568,268.9925232,1.65953064,268.9925232,0.8194318414,268.9925232,0.4332948029,268.9925232,0.2376076579,268.9925232,0.1399620771,268.9925232,0.09216107428,268.9925232,0.06798894703,
268.5205078,3.146275282,268.5205078,1.588169456,268.5205078,0.7855963707,268.5205078,0.4161226451,268.5205078,0.2299264222,268.5205078,0.1363571882,268.5205078,0.09059913456,268.5205078,0.06746696681,
268.0484924,3.041651726,268.0484924,1.544133425,268.0484924,0.7637234926,268.0484924,0.4042038321,268.0484924,0.2249599546,268.0484924,0.133867994,268.0484924,0.08970361203,268.0484924,0.06731130183,
267.5764465,2.867901325,267.5764465,1.449114919,267.5764465,0.7210769057,267.5764465,0.3837561011,267.5764465,0.2147048712,267.5764465,0.1294811368,267.5764465,0.08787219971,267.5764465,0.06678844243,
266.946991,2.745588303,266.946991,1.391235471,266.946991,0.6964865327,266.946991,0.3723169267,266.946991,0.2084664851,266.946991,0.1267157644,266.946991,0.08688566834,266.946991,0.06661368161,
266.4749146,2.598073006,266.4749146,1.333486438,266.4749146,0.66833812,266.4749146,0.3580699265,266.4749146,0.2017563134,266.4749146,0.1234669387,266.4749146,0.08588216454,266.4749146,0.06660924852,
266.0027771,2.497788191,266.0027771,1.273860097,266.0027771,0.6389007568,266.0027771,0.3438155353,266.0027771,0.1959033906,266.0027771,0.1210370734,266.0027771,0.08498521894,266.0027771,0.06650451571,
265.5306091,2.40777421,265.5306091,1.231648326,265.5306091,0.6219906807,265.5306091,0.3356107771,265.5306091,0.1914313585,265.5306091,0.119351536,265.5306091,0.0843757987,265.5306091,0.066406928,
265.0584412,2.244868279,265.0584412,1.153780341,265.0584412,0.5804272294,265.0584412,0.3155353963,265.0584412,0.1827193499,265.0584412,0.1149600744,265.0584412,0.08289638162,265.0584412,0.06634690613,
264.428833,2.142795086,264.428833,1.100705385,264.428833,0.5560262203,264.428833,0.3050221205,264.428833,0.176613614,264.428833,0.112517707,264.428833,0.08202189952,264.428833,0.06630089134,
263.956604,2.023207664,263.956604,1.045552731,263.956604,0.5282081366,263.956604,0.2916948497,263.956604,0.1702738553,263.956604,0.1094937623,263.956604,0.08086958528,263.956604,0.06600085646,
263.484375,1.930081725,263.484375,0.994124949,263.484375,0.504602015,263.484375,0.2795322537,263.484375,0.164851293,263.484375,0.1072345525,263.484375,0.0798625052,263.484375,0.06576704234,
263.012085,1.861008406,263.012085,0.962451756,263.012085,0.4938281775,263.012085,0.2736331522,263.012085,0.1614567339,263.012085,0.1058327854,263.012085,0.07926361263,263.012085,0.06559513509,
262.5397949,1.733676195,262.5397949,0.9048786759,262.5397949,0.4661504626,262.5397949,0.2584825456,262.5397949,0.1547282636,262.5397949,0.1027242988,262.5397949,0.07807281613,262.5397949,0.06539939344,
262.0674744,1.672006607,262.0674744,0.8655405641,262.0674744,0.4492491186,262.0674744,0.2518435419,262.0674744,0.1515420973,262.0674744,0.1011933461,262.0674744,0.07752852142,262.0674744,0.06534522772,
261.4376831,1.559657454,261.4376831,0.8067107201,261.4376831,0.4215904772,261.4376831,0.2381459177,261.4376831,0.1448199153,261.4376831,0.09846669436,261.4376831,0.07652439922,261.4376831,0.06522957981,
260.9653015,1.474242449,260.9653015,0.7692326307,260.9653015,0.4044240117,260.9653015,0.2294793874,260.9653015,0.1410530508,260.9653015,0.09708341211,260.9653015,0.07646003366,260.9653015,0.065702416,
260.4929199,1.436704874,260.4929199,0.7441641688,260.4929199,0.3928052783,260.4929199,0.2251548022,260.4929199,0.1391682178,260.4929199,0.09647449851,260.4929199,0.07632080466,260.4929199,0.0658993721,
260.0205078,1.349268675,260.0205078,0.7030351758,260.0205078,0.3739877641,260.0205078,0.2157062739,260.0205078,0.1349933743,260.0205078,0.09531380236,260.0205078,0.07652097195,260.0205078,0.06675227731,
259.5480652,1.296449542,259.5480652,0.6798341274,259.5480652,0.3625386357,259.5480652,0.2103796601,259.5480652,0.1331111789,259.5480652,0.09480347484,259.5480652,0.07671733946,259.5480652,0.06732665747,
259.075592,1.238087296,259.075592,0.650682807,259.075592,0.3492757678,259.075592,0.2047861964,259.075592,0.1303503066,259.075592,0.0935472995,259.075592,0.07613096386,259.075592,0.06753905118,
258.4456177,1.132866383,258.4456177,0.6010816097,258.4456177,0.3269679844,258.4456177,0.1947511435,258.4456177,0.1261541396,258.4456177,0.09279575944,258.4456177,0.07711714506,258.4456177,0.06901516765,
257.9730835,1.095525265,257.9730835,0.5802425146,257.9730835,0.3190925419,257.9730835,0.1902193874,257.9730835,0.1248113289,257.9730835,0.09249486029,257.9730835,0.07743167132,257.9730835,0.06938911229,
257.5005493,1.016186714,257.5005493,0.5434045792,257.5005493,0.3043829501,257.5005493,0.1840589792,257.5005493,0.1221515685,257.5005493,0.09194048494,257.5005493,0.07797253132,257.5005493,0.07047764957,
257.0280151,0.9820722342,257.0280151,0.5275161266,257.0280151,0.2962795794,257.0280151,0.1808077693,257.0280151,0.1208402291,257.0280151,0.0918013826,257.0280151,0.07833942026,257.0280151,0.07119917125,
256.5554199,0.9416616559,256.5554199,0.5094335079,256.5554199,0.2883639634,256.5554199,0.1768672317,256.5554199,0.11921148,256.5554199,0.09138598293,256.5554199,0.07855820656,256.5554199,0.07172908634,
255.9252777,0.8603175879,255.9252777,0.4669544101,255.9252777,0.2698902786,255.9252777,0.1686650366,255.9252777,0.1161040738,255.9252777,0.09056478739,255.9252777,0.07877532393,255.9252777,0.0724221319,
255.4526367,0.8206432462,255.4526367,0.4545980692,255.4526367,0.2631562948,255.4526367,0.1661225408,255.4526367,0.1147756428,255.4526367,0.09016391635,255.4526367,0.07878562808,255.4526367,0.07264000177,
254.9799805,0.7597212195,254.9799805,0.4173613191,254.9799805,0.2469554693,254.9799805,0.1584103405,254.9799805,0.1117174402,254.9799805,0.08875248581,254.9799805,0.07863951474,254.9799805,0.07294542342,
254.507309,0.7254214883,254.507309,0.4002606571,254.507309,0.2403130382,254.507309,0.1548958719,254.507309,0.1098386794,254.507309,0.08815725893,254.507309,0.07838279754,254.507309,0.07301692665,
254.0346069,0.6888518929,254.0346069,0.3830998838,254.0346069,0.2323847711,254.0346069,0.1504902244,254.0346069,0.1079249606,254.0346069,0.08746366948,254.0346069,0.07823997736,254.0346069,0.07315709442,
253.5618896,0.6355041862,253.5618896,0.3561467826,253.5618896,0.2200725824,253.5618896,0.1447388679,253.5618896,0.1054572091,253.5618896,0.08648823947,253.5618896,0.07804403454,253.5618896,0.07331930846,
252.9315643,0.6035218239,252.9315643,0.3407717347,252.9315643,0.2112782001,252.9315643,0.1406319141,252.9315643,0.1036821455,252.9315643,0.08586424589,252.9315643,0.07787632942,252.9315643,0.07350534201,
252.458786,0.5643928051,252.458786,0.3203852177,252.458786,0.201791361,252.458786,0.136137858,252.458786,0.1017028987,252.458786,0.08503017575,252.458786,0.07774181664,252.458786,0.07355949283,
251.9859924,0.5425505638,251.9859924,0.3089119494,251.9859924,0.1973102242,251.9859924,0.133927688,251.9859924,0.1007514,251.9859924,0.08465991914,251.9859924,0.07766928524,251.9859924,0.07374878973,
251.5131683,0.5199199915,251.5131683,0.2984750271,251.5131683,0.1912538409,251.5131683,0.131659627,251.5131683,0.0997171998,251.5131683,0.08432792127,251.5131683,0.0776771158,251.5131683,0.07379112393,
251.040329,0.4814699292,251.040329,0.2793055773,251.040329,0.1825953722,251.040329,0.1270516366,251.040329,0.09769661725,251.040329,0.08347703516,251.040329,0.07721748203,251.040329,0.07368636131,
