pp_mecn_1mM,,pp_mecn_500uM,,pp_mecn_250uM,,pp_mecn_125uM,,pp_mecn_62uM,,pp_mecn_31uM,,pp_mecn_15uM,,pp_mecn_7uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
513.9594727,0.02106273733,513.9594727,0.0205881875,513.9594727,0.02067475393,513.9594727,0.02050413564,513.9594727,0.02087906376,513.9594727,0.02062985301,513.9594727,0.02074322663,513.9594727,0.02088808268,
513.5053711,0.02149355225,513.5053711,0.02101752535,513.5053711,0.0207089074,513.5053711,0.0208702106,513.5053711,0.02102841996,513.5053711,0.02084907889,513.5053711,0.02085834183,513.5053711,0.02081697993,
513.0512695,0.02129822224,513.0512695,0.02134857699,513.0512695,0.02121408656,513.0512695,0.02137682773,513.0512695,0.02126606181,513.0512695,0.02086700499,513.0512695,0.02097805031,513.0512695,0.02144144103,
512.4457397,0.02202023193,512.4457397,0.02174780332,512.4457397,0.021617027,512.4457397,0.02162910625,512.4457397,0.02169408463,512.4457397,0.02156065777,512.4457397,0.02170020714,512.4457397,0.0216070693,
511.9915161,0.02254948765,511.9915161,0.02201260626,511.9915161,0.02180471458,511.9915161,0.02207151428,511.9915161,0.02190173231,511.9915161,0.02181522176,511.9915161,0.02176459506,511.9915161,0.02191891149,
511.537262,0.02260961197,511.537262,0.02231509425,511.537262,0.02220103703,511.537262,0.02216336131,511.537262,0.02251156233,511.537262,0.02209199406,511.537262,0.02204863541,511.537262,0.02208916284,
510.9315186,0.0230379235,510.9315186,0.02268899977,510.9315186,0.02250371128,510.9315186,0.02265152708,510.9315186,0.02264026366,510.9315186,0.02266131714,510.9315186,0.02262938209,510.9315186,0.02253631875,
510.4771729,0.02333397046,510.4771729,0.02298882045,510.4771729,0.02300391532,510.4771729,0.02296767011,510.4771729,0.02295320481,510.4771729,0.02267945372,510.4771729,0.02283475175,510.4771729,0.02270517498,
510.0227661,0.02357066423,510.0227661,0.02326205745,510.0227661,0.02309811674,510.0227661,0.02309959009,510.0227661,0.0230946485,510.0227661,0.02326355875,510.0227661,0.02331662551,510.0227661,0.02317278832,
509.5682983,0.02362215519,509.5682983,0.02342890017,509.5682983,0.02333186753,509.5682983,0.02323933505,509.5682983,0.02327745967,509.5682983,0.02309353091,509.5682983,0.02337972447,509.5682983,0.02347507514,
508.9623108,0.02400744706,508.9623108,0.02395943925,508.9623108,0.0236104019,508.9623108,0.02371796779,508.9623108,0.02372644283,508.9623108,0.02351737395,508.9623108,0.02383286133,508.9623108,0.02386701852,
508.5077515,0.02414877154,508.5077515,0.02405343764,508.5077515,0.02390249074,508.5077515,0.02396157198,508.5077515,0.02385077439,508.5077515,0.02389185131,508.5077515,0.02394789457,508.5077515,0.02383718267,
508.0531616,0.02434448339,508.0531616,0.02431083657,508.0531616,0.02402243949,508.0531616,0.02415763773,508.0531616,0.0240642447,508.0531616,0.02411319688,508.0531616,0.02409598418,508.0531616,0.02422838658,
507.4469604,0.02497365698,507.4469604,0.02429638058,507.4469604,0.02452004142,507.4469604,0.02473444492,507.4469604,0.02439365722,507.4469604,0.02431152016,507.4469604,0.02442021854,507.4469604,0.02441758849,
506.9922791,0.02471446805,506.9922791,0.02479753084,506.9922791,0.02467029914,506.9922791,0.02462144941,506.9922791,0.02448588796,506.9922791,0.02440230921,506.9922791,0.02470038459,506.9922791,0.02445428446,
506.5375366,0.02516164817,506.5375366,0.02506332286,506.5375366,0.02482115664,506.5375366,0.02507607639,506.5375366,0.02470402792,506.5375366,0.02476201206,506.5375366,0.0249191802,506.5375366,0.02484481037,
505.9311218,0.0253601782,505.9311218,0.0252334401,505.9311218,0.02502054535,505.9311218,0.02489236929,505.9311218,0.02503943816,505.9311218,0.02478089556,505.9311218,0.02505438402,505.9311218,0.02510435134,
505.4762878,0.02586406842,505.4762878,0.02516913787,505.4762878,0.0250410568,505.4762878,0.02549796179,505.4762878,0.02538218722,505.4762878,0.02488197945,505.4762878,0.02532121167,505.4762878,0.02510698512,
505.0213928,0.02552873455,505.0213928,0.02518312633,505.0213928,0.02540082298,505.0213928,0.02522904985,505.0213928,0.02532505244,505.0213928,0.0251718536,505.0213928,0.02556802332,505.0213928,0.02532711066,
504.5664673,0.02566129901,504.5664673,0.02545637451,504.5664673,0.02556711622,504.5664673,0.0255827941,504.5664673,0.02525228634,504.5664673,0.02518995851,504.5664673,0.02552917413,504.5664673,0.02541476488,
503.9598389,0.02621118166,503.9598389,0.02565517649,503.9598389,0.02576481551,503.9598389,0.02574259415,503.9598389,0.02566113509,503.9598389,0.02549236082,503.9598389,0.02578093857,503.9598389,0.02558801137,
503.5047913,0.02626656368,503.5047913,0.02576319501,503.5047913,0.02589135058,503.5047913,0.02574761957,503.5047913,0.02555237338,503.5047913,0.02561722696,503.5047913,0.02595347911,503.5047913,0.02567203715,
503.0497131,0.02636084333,503.0497131,0.02592196129,503.0497131,0.02584829926,503.0497131,0.0257130675,503.0497131,0.02561859973,503.0497131,0.02556684241,503.0497131,0.02579294331,503.0497131,0.02591160126,
502.4428711,0.02640028857,502.4428711,0.02628644556,502.4428711,0.0260357894,502.4428711,0.02621833049,502.4428711,0.025818903,502.4428711,0.02586797066,502.4428711,0.02585357428,502.4428711,0.02612845227,
501.9877014,0.02661911771,501.9877014,0.02617994696,501.9877014,0.02607033961,501.9877014,0.02626571059,501.9877014,0.02630055323,501.9877014,0.02607910894,501.9877014,0.02591415681,501.9877014,0.02602086589,
501.5324707,0.02694223821,501.5324707,0.02608199604,501.5324707,0.02611520328,501.5324707,0.02623928338,501.5324707,0.02602059022,501.5324707,0.02587942779,501.5324707,0.02612968907,501.5324707,0.02613824047,
500.9254456,0.02656974457,500.9254456,0.02629714459,500.9254456,0.0260336455,500.9254456,0.02633350343,500.9254456,0.02622823045,500.9254456,0.0260990113,500.9254456,0.02628801391,500.9254456,0.02636956237,
500.4701233,0.02662324533,500.4701233,0.02649253234,500.4701233,0.02606258914,500.4701233,0.02645657398,500.4701233,0.02615726367,500.4701233,0.02611960098,500.4701233,0.02646144293,500.4701233,0.02636342868,
500.0147705,0.02666098066,500.0147705,0.02648070268,500.0147705,0.02632032894,500.0147705,0.02628003806,500.0147705,0.02624239028,500.0147705,0.02605186962,500.0147705,0.02646631375,500.0147705,0.02616578713,
499.5593567,0.02677263506,499.5593567,0.02650714293,499.5593567,0.02639660239,499.5593567,0.02616386302,499.5593567,0.02644702792,499.5593567,0.02617540956,499.5593567,0.02624921128,499.5593567,0.02626444586,
498.9520569,0.02662349306,498.9520569,0.02651526034,498.9520569,0.02630545013,498.9520569,0.02647426352,498.9520569,0.02638364583,498.9520569,0.02622333542,498.9520569,0.02636758238,498.9520569,0.02640829235,
498.4965515,0.02681762539,498.4965515,0.02661672235,498.4965515,0.02624266595,498.4965515,0.02633661032,498.4965515,0.02634906955,498.4965515,0.02639855444,498.4965515,0.02656754293,498.4965515,0.02614964917,
498.0409851,0.02678386867,498.0409851,0.0265951734,498.0409851,0.02641651779,498.0409851,0.02666425519,498.0409851,0.02632173151,498.0409851,0.02651914023,498.0409851,0.02665107138,498.0409851,0.02637341246,
497.4335327,0.02706079744,497.4335327,0.02659486979,497.4335327,0.02649349533,497.4335327,0.02661311813,497.4335327,0.02659500763,497.4335327,0.02643046528,497.4335327,0.02660070546,497.4335327,0.02626645379,
496.9778748,0.02699063346,496.9778748,0.02665368654,496.9778748,0.02638290264,496.9778748,0.02659200877,496.9778748,0.02646149881,496.9778748,0.02649539523,496.9778748,0.0267438665,496.9778748,0.02634266205,
496.5221558,0.02675581351,496.5221558,0.02669593878,496.5221558,0.02632907405,496.5221558,0.02660040185,496.5221558,0.02636802197,496.5221558,0.0263236016,496.5221558,0.02655309625,496.5221558,0.02668220177,
496.0664368,0.02669538744,496.0664368,0.02640680782,496.0664368,0.02666246705,496.0664368,0.02653020248,496.0664368,0.02650667541,496.0664368,0.02647104487,496.0664368,0.02667465992,496.0664368,0.02662396058,
495.4587097,0.02688699029,495.4587097,0.02654877678,495.4587097,0.02641250193,495.4587097,0.02662990615,495.4587097,0.0264459271,495.4587097,0.02653240226,495.4587097,0.0264382232,495.4587097,0.02629829943,
495.0028687,0.02700465359,495.0028687,0.02665660344,495.0028687,0.02623920143,495.0028687,0.02652841248,495.0028687,0.02648342587,495.0028687,0.02661042102,495.0028687,0.0266157873,495.0028687,0.02651088499,
494.5469666,0.02698360942,494.5469666,0.0264123641,494.5469666,0.02631015331,494.5469666,0.02658983506,494.5469666,0.02628947049,494.5469666,0.02630242333,494.5469666,0.02626290545,494.5469666,0.02628883906,
493.9390564,0.02707776986,493.9390564,0.02642996982,493.9390564,0.02629439346,493.9390564,0.02644441277,493.9390564,0.02600278147,493.9390564,0.02626711316,493.9390564,0.02624010853,493.9390564,0.02619110979,
493.4830933,0.02724911645,493.4830933,0.02641618811,493.4830933,0.0261042621,493.4830933,0.02609832399,493.4830933,0.02620249242,493.4830933,0.02630919032,493.4830933,0.02615580708,493.4830933,0.02621016465,
493.0270386,0.02710449509,493.0270386,0.02616147138,493.0270386,0.02607844956,493.0270386,0.02616870217,493.0270386,0.02617931366,493.0270386,0.02623084188,493.0270386,0.02597263269,493.0270386,0.02588107623,
492.5709839,0.02696297877,492.5709839,0.02608922496,492.5709839,0.02593668923,492.5709839,0.02614351921,492.5709839,0.02604623511,492.5709839,0.02593270503,492.5709839,0.02596592903,492.5709839,0.02600893751,
491.9628296,0.02684989758,491.9628296,0.02621992491,491.9628296,0.02604983561,491.9628296,0.02605291456,491.9628296,0.02604612522,491.9628296,0.02587871253,491.9628296,0.02598321438,491.9628296,0.02587154135,
491.5066528,0.02684257179,491.5066528,0.02605214342,491.5066528,0.02602968924,491.5066528,0.02625242807,491.5066528,0.02591849864,491.5066528,0.02605247311,491.5066528,0.02584733628,491.5066528,0.02578415349,
491.0504456,0.02693546191,491.0504456,0.02617719769,491.0504456,0.02605365589,491.0504456,0.02610890754,491.0504456,0.02603029273,491.0504456,0.02613628842,491.0504456,0.02584478259,491.0504456,0.02603317983,
490.4420776,0.02678912692,490.4420776,0.02595795877,490.4420776,0.02597408928,490.4420776,0.02612674795,490.4420776,0.02595185861,490.4420776,0.02625468373,490.4420776,0.02580511197,490.4420776,0.02578898706,
489.9857788,0.02660122886,489.9857788,0.02600250579,489.9857788,0.02580203488,489.9857788,0.02601462603,489.9857788,0.02592767589,489.9857788,0.02602292784,489.9857788,0.02587354742,489.9857788,0.0259166304,
489.5294189,0.02610338107,489.5294189,0.02552102134,489.5294189,0.02550476976,489.5294189,0.02569988556,489.5294189,0.02555440553,489.5294189,0.02574970759,489.5294189,0.02557867579,489.5294189,0.02540482953,
489.0730286,0.02586395852,489.0730286,0.02527533472,489.0730286,0.02543241344,489.0730286,0.02546076663,489.0730286,0.02542201057,489.0730286,0.02563831583,489.0730286,0.02545722574,489.0730286,0.02537060715,
488.4644165,0.02541556023,488.4644165,0.02515317313,488.4644165,0.02546337433,488.4644165,0.02533627674,488.4644165,0.02510624379,488.4644165,0.02544558793,488.4644165,0.02491635643,488.4644165,0.0249213744,
488.0079346,0.02540820464,488.0079346,0.02525453642,488.0079346,0.02532126568,488.0079346,0.02537104487,488.0079346,0.02515051328,488.0079346,0.0255452618,488.0079346,0.02505260147,488.0079346,0.02506793104,
487.5513916,0.02562200464,487.5513916,0.02534546889,487.5513916,0.02528359182,487.5513916,0.02543875389,487.5513916,0.02520090342,487.5513916,0.02551649138,487.5513916,0.02529234439,487.5513916,0.02501933835,
486.942627,0.02530548908,486.942627,0.024843961,486.942627,0.02519623935,486.942627,0.02514014393,486.942627,0.02494618483,486.942627,0.02526178025,486.942627,0.02475066669,486.942627,0.02491665818,
486.4859924,0.02526633441,486.4859924,0.02502665855,486.4859924,0.02486133948,486.4859924,0.02489179373,486.4859924,0.02477585338,486.4859924,0.02508498915,486.4859924,0.02484448254,486.4859924,0.02466613427,
486.0292969,0.0249083247,486.0292969,0.02461391501,486.0292969,0.02472666278,486.0292969,0.02481564693,486.0292969,0.02473515645,486.0292969,0.02490108646,486.0292969,0.02461890131,486.0292969,0.02446020022,
485.5725708,0.0246401336,485.5725708,0.02436520904,485.5725708,0.0245300103,485.5725708,0.02439765446,485.5725708,0.02423999086,485.5725708,0.02452614903,485.5725708,0.02438366227,485.5725708,0.02447575517,
484.963562,0.0242875386,484.963562,0.02409270033,484.963562,0.02408599667,484.963562,0.02385386452,484.963562,0.02398832515,484.963562,0.02423317544,484.963562,0.0239852611,484.963562,0.02389688417,
484.5067444,0.02432622202,484.5067444,0.02427908033,484.5067444,0.02394991927,484.5067444,0.02393878624,484.5067444,0.02392196469,484.5067444,0.02429408208,484.5067444,0.0240076948,484.5067444,0.02390558086,
484.0498657,0.02442273684,484.0498657,0.02422274835,484.0498657,0.02405376546,484.0498657,0.02406181023,484.0498657,0.02390549891,484.0498657,0.02421943657,484.0498657,0.02398465946,484.0498657,0.02395623736,
483.4406738,0.02438232116,483.4406738,0.0241232384,483.4406738,0.02407127619,483.4406738,0.02419135533,483.4406738,0.0238558054,483.4406738,0.02446858026,483.4406738,0.02401253581,483.4406738,0.02405937575,
482.9837036,0.0245211646,482.9837036,0.0242920015,482.9837036,0.02411467396,482.9837036,0.02412728965,482.9837036,0.02391493507,482.9837036,0.02442342229,482.9837036,0.02386474796,482.9837036,0.02399984188,
482.5267029,0.02411108837,482.5267029,0.0240127556,482.5267029,0.02389532514,482.5267029,0.02358973958,482.5267029,0.02333959751,482.5267029,0.02404955216,482.5267029,0.0234623421,482.5267029,0.02370216697,
482.0696716,0.02378976718,482.0696716,0.02364948951,482.0696716,0.02349884622,482.0696716,0.02349575981,482.0696716,0.02355702594,482.0696716,0.02365249582,482.0696716,0.0234521497,482.0696716,0.02340351976,
481.4602051,0.02366856858,481.4602051,0.02366042323,481.4602051,0.02325069532,481.4602051,0.02339166403,481.4602051,0.02337753959,481.4602051,0.02341961116,481.4602051,0.02339204587,481.4602051,0.02321967296,
481.0030518,0.02351893112,481.0030518,0.02314068004,481.0030518,0.02329362929,481.0030518,0.0232350193,481.0030518,0.02295148559,481.0030518,0.0232779514,481.0030518,0.02317833155,481.0030518,0.02291491814,
480.5458679,0.02339480445,480.5458679,0.02337202244,480.5458679,0.02306229994,480.5458679,0.02295792662,480.5458679,0.02291399054,480.5458679,0.02319618873,480.5458679,0.02314977162,480.5458679,0.0230422914,
479.9362488,0.0229079593,479.9362488,0.02280760556,479.9362488,0.0228900034,479.9362488,0.02279052697,479.9362488,0.02266071737,479.9362488,0.02281166986,479.9362488,0.02298513614,479.9362488,0.02294938453,
479.4789734,0.02289404161,479.4789734,0.02276458405,479.4789734,0.02274439856,479.4789734,0.02258130722,479.4789734,0.02240554988,479.4789734,0.02285093069,479.4789734,0.02283734269,479.4789734,0.02251420729,
479.021637,0.02294886485,479.021637,0.02287488803,479.021637,0.02291131578,479.021637,0.02271954902,479.021637,0.02263516374,479.021637,0.02281985432,479.021637,0.02275858261,479.021637,0.02240336873,
478.56427,0.02285715193,478.56427,0.0226579085,478.56427,0.02259578742,478.56427,0.02281390689,478.56427,0.02263570949,478.56427,0.02277023159,478.56427,0.02245341428,478.56427,0.02261307463,
477.9544067,0.02289054915,477.9544067,0.02279628254,477.9544067,0.02266979963,477.9544067,0.02262782864,477.9544067,0.02247091569,477.9544067,0.02254826017,477.9544067,0.02236281335,477.9544067,0.02249479666,
477.4969482,0.02286222763,477.4969482,0.02268635482,477.4969482,0.02262627333,477.4969482,0.0225156527,477.4969482,0.02243716829,477.4969482,0.02252255008,477.4969482,0.02251060866,477.4969482,0.02261743881,
477.0394287,0.0227344688,477.0394287,0.02278114296,477.0394287,0.02247216925,477.0394287,0.02260590345,477.0394287,0.02251469903,477.0394287,0.02255548537,477.0394287,0.02268998325,477.0394287,0.02258316241,
476.4293823,0.02267773636,476.4293823,0.02258433402,476.4293823,0.02228947915,476.4293823,0.02247151546,476.4293823,0.02220945619,476.4293823,0.02269221842,476.4293823,0.02264097333,476.4293823,0.02240783907,
475.9717712,0.02270400152,475.9717712,0.02276084758,475.9717712,0.0227224119,475.9717712,0.0226365272,475.9717712,0.02226966992,475.9717712,0.02271062881,475.9717712,0.02262302861,475.9717712,0.02216665819,
475.5141296,0.02292837016,475.5141296,0.02295811661,475.5141296,0.02287772484,475.5141296,0.0227488447,475.5141296,0.02269052714,475.5141296,0.02283529751,475.5141296,0.02286435477,475.5141296,0.02247102372,
475.0564575,0.02337169461,475.0564575,0.02285592444,475.0564575,0.02275457233,475.0564575,0.02306221798,475.0564575,0.02269459143,475.0564575,0.02275410853,475.0564575,0.0226115752,475.0564575,0.02265447192,
474.446167,0.02333159372,474.446167,0.02300866321,474.446167,0.02305337414,474.446167,0.02294842899,474.446167,0.02262831852,474.446167,0.02299856395,474.446167,0.02294993028,474.446167,0.02290992439,
473.9883728,0.02361417376,473.9883728,0.0232219398,473.9883728,0.02309047244,473.9883728,0.02303470299,473.9883728,0.02301327698,473.9883728,0.02289576083,473.9883728,0.02287556976,473.9883728,0.02290282957,
473.5305786,0.02362021431,473.5305786,0.02340633422,473.5305786,0.02332697809,473.5305786,0.02337666601,473.5305786,0.02305050753,473.5305786,0.02303055488,473.5305786,0.023159137,473.5305786,0.02308269218,
473.0727234,0.02355754562,473.0727234,0.02331400476,473.0727234,0.0233511515,473.0727234,0.02334740944,473.0727234,0.02341666073,473.0727234,0.02323067747,473.0727234,0.02342687733,473.0727234,0.02315514907,
472.4621582,0.02393761091,472.4621582,0.02400599793,472.4621582,0.02384161204,472.4621582,0.0236223191,472.4621582,0.02353196591,472.4621582,0.02364793047,472.4621582,0.02356134355,472.4621582,0.02366717532,
472.0042114,0.02429903671,472.0042114,0.02414444648,472.0042114,0.0238703005,472.0042114,0.02385974303,472.0042114,0.02387615293,472.0042114,0.02403934672,472.0042114,0.02377292328,472.0042114,0.02375586145,
471.5462341,0.02455597743,471.5462341,0.02416639403,471.5462341,0.02435409278,471.5462341,0.02404268458,471.5462341,0.02388679236,471.5462341,0.02407130413,471.5462341,0.02397792973,471.5462341,0.02398580872,
470.9355164,0.02480800077,470.9355164,0.02461805195,470.9355164,0.02448312193,470.9355164,0.0241166167,470.9355164,0.02423695289,470.9355164,0.02443571761,470.9355164,0.02439401299,470.9355164,0.02426747419,
470.477417,0.02491660416,470.477417,0.02470000088,470.477417,0.02466303855,470.477417,0.02449969202,470.477417,0.02450651117,470.477417,0.02481134422,470.477417,0.02475792915,470.477417,0.02467997,
470.0192871,0.02543474548,470.0192871,0.02541265078,470.0192871,0.02521269955,470.0192871,0.02492235973,470.0192871,0.02492406033,470.0192871,0.02523448132,470.0192871,0.02503631264,470.0192871,0.02509968914,
469.5611267,0.02582261153,469.5611267,0.02562697418,469.5611267,0.02552373894,469.5611267,0.02548585646,469.5611267,0.02524375543,469.5611267,0.02534881607,469.5611267,0.0253421478,469.5611267,0.02556826919,
468.9501648,0.02628831565,468.9501648,0.02610808238,468.9501648,0.02586181648,468.9501648,0.02590094134,468.9501648,0.02584475465,468.9501648,0.02590533718,468.9501648,0.02587005869,468.9501648,0.02583423257,
468.4918823,0.02652172744,468.4918823,0.02646708302,468.4918823,0.02645830624,468.4918823,0.02635022625,468.4918823,0.02608655766,468.4918823,0.02624068595,468.4918823,0.02636573836,468.4918823,0.02634057216,
468.0335999,0.02687539719,468.0335999,0.02670780197,468.0335999,0.02662407048,468.0335999,0.02651594765,468.0335999,0.026422102,468.0335999,0.02670598589,468.0335999,0.02659412846,468.0335999,0.02647079714,
467.5752258,0.027440276,467.5752258,0.02735408582,467.5752258,0.02728867158,467.5752258,0.02714053541,467.5752258,0.02695336565,467.5752258,0.02712210082,467.5752258,0.02696127072,467.5752258,0.02734013647,
466.9640503,0.02790462598,466.9640503,0.0279983785,466.9640503,0.02756884508,466.9640503,0.02754680812,466.9640503,0.02764371037,466.9640503,0.02745698579,466.9640503,0.02769102529,466.9640503,0.02751475945,
466.5056152,0.02833877504,466.5056152,0.02843146212,466.5056152,0.02798661776,466.5056152,0.0278080795,466.5056152,0.02797814272,466.5056152,0.02789118327,466.5056152,0.02784671821,466.5056152,0.02782392129,
466.0471191,0.02893071249,466.0471191,0.02873734757,466.0471191,0.02858117037,466.0471191,0.02820978314,466.0471191,0.02802828141,466.0471191,0.02816500887,466.0471191,0.02832476608,466.0471191,0.02808950096,
465.4357605,0.029426964,465.4357605,0.02899565734,465.4357605,0.02875206247,465.4357605,0.02862225659,465.4357605,0.02864581347,465.4357605,0.0286017675,465.4357605,0.02848704346,465.4357605,0.02867385373,
464.9771729,0.02974566817,464.9771729,0.02938882262,464.9771729,0.02911007218,464.9771729,0.02946333773,464.9771729,0.0290343184,464.9771729,0.02922582068,464.9771729,0.02913443185,464.9771729,0.02916853875,
464.5185547,0.03023422137,464.5185547,0.02952281944,464.5185547,0.02967542782,464.5185547,0.02934608608,464.5185547,0.02950677834,464.5185547,0.02942228317,464.5185547,0.02941735275,464.5185547,0.02931418084,
464.059906,0.03095827065,464.059906,0.03004238382,464.059906,0.02995076962,464.059906,0.02983632497,464.059906,0.03012516908,464.059906,0.03015471809,464.059906,0.02993917651,464.059906,0.02980649099,
463.4483032,0.03116041422,463.4483032,0.03070576675,463.4483032,0.03069934808,463.4483032,0.03030846454,463.4483032,0.03059348464,463.4483032,0.03044732846,463.4483032,0.03050380759,463.4483032,0.03008324653,
462.989563,0.03156242147,462.989563,0.03098109365,462.989563,0.03077239357,462.989563,0.03089486621,462.989563,0.03089042008,462.989563,0.03070434928,462.989563,0.03082116134,462.989563,0.03036759049,
462.5307617,0.03205405548,462.5307617,0.03137722984,462.5307617,0.03104153648,462.5307617,0.03118755855,462.5307617,0.03140399978,462.5307617,0.03102015518,462.5307617,0.0311635565,462.5307617,0.03105365857,
462.0719299,0.03200497851,462.0719299,0.03166607022,462.0719299,0.03154137731,462.0719299,0.03154310212,462.0719299,0.03148629144,462.0719299,0.03134272993,462.0719299,0.03119965829,462.0719299,0.03119462356,
461.460083,0.03257939219,461.460083,0.03223197907,461.460083,0.03180815279,461.460083,0.03207556903,461.460083,0.03189798817,461.460083,0.03209240362,461.460083,0.03175894171,461.460083,0.0317780748,
461.0011597,0.03323783353,461.0011597,0.03231716156,461.0011597,0.03217981756,461.0011597,0.03203764185,461.0011597,0.03211171925,461.0011597,0.03223052621,461.0011597,0.03201590478,461.0011597,0.03210505843,
460.5422058,0.03365281597,460.5422058,0.03249792382,460.5422058,0.03236136213,460.5422058,0.03229161724,460.5422058,0.03233771399,460.5422058,0.03244132549,460.5422058,0.03236601874,460.5422058,0.03216253221,
459.9302063,0.03403656185,459.9302063,0.03310461342,459.9302063,0.03296026215,459.9302063,0.03279912472,459.9302063,0.03289631382,459.9302063,0.03296503797,459.9302063,0.03305449709,459.9302063,0.03265554458,
459.4711304,0.03451046348,459.4711304,0.03325007483,459.4711304,0.03322534263,459.4711304,0.03283684328,459.4711304,0.03315076604,459.4711304,0.0330039151,459.4711304,0.03296911344,459.4711304,0.03284276277,
459.0120544,0.03498532996,459.0120544,0.03380590677,459.0120544,0.03393472359,459.0120544,0.03353057057,459.0120544,0.03386310488,459.0120544,0.03377215937,459.0120544,0.03375221044,459.0120544,0.03356356919,
458.5529175,0.03516462445,458.5529175,0.03424271941,458.5529175,0.03407077491,458.5529175,0.03387653455,458.5529175,0.03384337574,458.5529175,0.03367161378,458.5529175,0.033978194,458.5529175,0.03373713046,
457.9406738,0.03557445854,457.9406738,0.03426033631,457.9406738,0.03416359797,457.9406738,0.03402645513,457.9406738,0.03427423164,457.9406738,0.03414917737,457.9406738,0.03408872336,457.9406738,0.03403829783,
457.4814453,0.03583124653,457.4814453,0.03495730087,457.4814453,0.03460346535,457.4814453,0.0347408466,457.4814453,0.03432103992,457.4814453,0.03440876305,457.4814453,0.03423507139,457.4814453,0.03430249542,
457.0221558,0.03590347245,457.0221558,0.03488082811,457.0221558,0.0350388363,457.0221558,0.0344864428,457.0221558,0.03456702456,457.0221558,0.03457047045,457.0221558,0.03448523954,457.0221558,0.03471317142,
456.5628662,0.03635754436,456.5628662,0.03511275724,456.5628662,0.03503925726,456.5628662,0.03469901159,456.5628662,0.03481886536,456.5628662,0.03485544026,456.5628662,0.03484102339,456.5628662,0.03475248441,
455.9503784,0.03658626601,455.9503784,0.03548242897,455.9503784,0.03511444107,455.9503784,0.03517433628,455.9503784,0.03515598178,455.9503784,0.03518595919,455.9503784,0.03506920114,455.9503784,0.03494164348,
455.4909668,0.03678527102,455.4909668,0.0353262499,455.4909668,0.03543774039,455.4909668,0.03517141938,455.4909668,0.03530535847,455.4909668,0.03538350761,455.4909668,0.03549911454,455.4909668,0.03536132351,
455.0315552,0.03697038442,455.0315552,0.03590586036,455.0315552,0.03587372601,455.0315552,0.03539816663,455.0315552,0.03555257246,455.0315552,0.03559050336,455.0315552,0.03554622456,455.0315552,0.03549372032,
454.572052,0.03698738292,454.572052,0.03607274219,454.572052,0.03573258221,454.572052,0.03571976721,454.572052,0.03582121059,454.572052,0.03562573716,454.572052,0.03553541005,454.572052,0.0357690081,
453.9593506,0.03727710247,453.9593506,0.03644919768,453.9593506,0.03603027016,453.9593506,0.03562899679,453.9593506,0.03591477498,453.9593506,0.03585292026,453.9593506,0.03583953902,453.9593506,0.03584310785,
453.4997864,0.03724847361,453.4997864,0.03630927578,453.4997864,0.03596392646,453.4997864,0.0360202305,453.4997864,0.03604340553,453.4997864,0.03597711772,453.4997864,0.03604095802,453.4997864,0.0357619524,
453.0401917,0.03703442961,453.0401917,0.03646549955,453.0401917,0.03621503338,453.0401917,0.03620167077,453.0401917,0.03629531711,453.0401917,0.0361821726,453.0401917,0.03619857505,453.0401917,0.03606672212,
452.4273071,0.03715605661,452.4273071,0.03667098284,452.4273071,0.03675171733,452.4273071,0.03625926748,452.4273071,0.03670630604,452.4273071,0.03630502522,452.4273071,0.03651480004,452.4273071,0.03630390018,
451.9675903,0.03747244179,451.9675903,0.03700153157,451.9675903,0.03692416102,451.9675903,0.03634079918,451.9675903,0.03679856658,451.9675903,0.03662575036,451.9675903,0.03648737445,451.9675903,0.03658083081,
451.5078735,0.03732279688,451.5078735,0.03729066998,451.5078735,0.03695135936,451.5078735,0.03663118556,451.5078735,0.03704153374,451.5078735,0.0367872417,451.5078735,0.03699744493,451.5078735,0.03663549572,
451.0480652,0.0377080217,451.0480652,0.03702103719,451.0480652,0.03689259663,451.0480652,0.03671917692,451.0480652,0.0367311798,451.0480652,0.03692861646,451.0480652,0.03702053055,451.0480652,0.03674109653,
450.434967,0.03758341447,450.434967,0.0375835821,450.434967,0.03728756681,450.434967,0.03687047586,450.434967,0.03716623783,450.434967,0.03706309944,450.434967,0.03693867475,450.434967,0.03667129204,
449.9750977,0.03763580322,449.9750977,0.0374106206,449.9750977,0.03711881116,449.9750977,0.03706261888,449.9750977,0.0374503769,449.9750977,0.03703488037,449.9750977,0.03715213761,449.9750977,0.03693151847,
449.5151978,0.03800389916,449.5151978,0.03745091334,449.5151978,0.03745096922,449.5151978,0.03717089072,449.5151978,0.03716474399,449.5151978,0.03702292591,449.5151978,0.03727295622,449.5151978,0.03706090152,
449.0552368,0.0379473716,449.0552368,0.03786423802,449.0552368,0.03753088787,449.0552368,0.03732234612,449.0552368,0.03735893592,449.0552368,0.03729521111,449.0552368,0.03743068129,449.0552368,0.03737811744,
448.441925,0.03802972659,448.441925,0.03793185949,448.441925,0.03767286986,448.441925,0.03747537732,448.441925,0.03733684495,448.441925,0.03736751154,448.441925,0.03747506812,448.441925,0.03713691235,
