pmppp_10uM,,pmppp_20uM,,pmppp_30uM,,pmppp_40uM,,pmppp_50uM,,pmppp_60uM,,pmppp_70uM,,pmppp_80uM,,pmppp_90uM,,pmppp_100uM,,pmppp_110uM,,pmppp_120uM,,pmppp_130uM,,pmppp_140uM,,pmppp_150uM,,pmppp_160uM,,pmppp_170uM,,pmppp_180uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
399.933136,0.02944159135,399.933136,0.0258237645,399.933136,0.02817522921,399.933136,0.02781873196,399.933136,0.02573364042,399.933136,0.02641456574,399.933136,0.03605257347,399.933136,0.03217836842,399.933136,0.0277364701,399.933136,0.02800340392,399.933136,0.02621434443,399.933136,0.02618709579,399.933136,0.02562776953,399.933136,0.02645893954,399.933136,0.02860162966,399.933136,0.02864288352,399.933136,0.02618555538,399.933136,0.02598522045,
399.4692383,0.02947857417,399.4692383,0.02573789656,399.4692383,0.02830042504,399.4692383,0.02788591199,399.4692383,0.02555748075,399.4692383,0.02645324543,399.4692383,0.03592438996,399.4692383,0.03224934638,399.4692383,0.02748431452,399.4692383,0.02805382386,399.4692383,0.02627396025,399.4692383,0.02625597641,399.4692383,0.02554402687,399.4692383,0.02646323107,399.4692383,0.02851402201,399.4692383,0.02825580724,399.4692383,0.02612922341,399.4692383,0.02584923245,
399.0052795,0.0286135748,399.0052795,0.02516474947,399.0052795,0.0277703274,399.0052795,0.02723018266,399.0052795,0.02534500323,399.0052795,0.02591418475,399.0052795,0.03605322167,399.0052795,0.03209343553,399.0052795,0.02750626579,399.0052795,0.02730132267,399.0052795,0.02612545714,399.0052795,0.02575591579,399.0052795,0.02564070374,399.0052795,0.02617208287,399.0052795,0.02820564061,399.0052795,0.02792776003,399.0052795,0.02597136982,399.0052795,0.02581134811,
398.5413208,0.02901021205,398.5413208,0.02538199537,398.5413208,0.02774292603,398.5413208,0.0271868594,398.5413208,0.02568376437,398.5413208,0.02604565769,398.5413208,0.03583467379,398.5413208,0.03156445175,398.5413208,0.02772300318,398.5413208,0.02660351247,398.5413208,0.0258451663,398.5413208,0.02562222444,398.5413208,0.02531094849,398.5413208,0.0260261707,398.5413208,0.02781233005,398.5413208,0.02783076465,398.5413208,0.02556442656,398.5413208,0.02564174682,
397.9226379,0.02878646925,397.9226379,0.02511993051,397.9226379,0.02742927335,397.9226379,0.02720576338,397.9226379,0.0252878461,397.9226379,0.0259150099,397.9226379,0.03548973054,397.9226379,0.03165437654,397.9226379,0.02738047019,397.9226379,0.02669794858,397.9226379,0.02561684139,397.9226379,0.02588975802,397.9226379,0.0253864415,397.9226379,0.02550062351,397.9226379,0.02804228105,397.9226379,0.02800238319,397.9226379,0.025761161,397.9226379,0.02566550113,
397.4585876,0.02830893546,397.4585876,0.02505153231,397.4585876,0.02758994699,397.4585876,0.02715679444,397.4585876,0.02486476488,397.4585876,0.02548006363,397.4585876,0.03528421745,397.4585876,0.03130711615,397.4585876,0.02717266604,397.4585876,0.026202932,397.4585876,0.0257816799,397.4585876,0.02553968877,397.4585876,0.02526762336,397.4585876,0.0256849993,397.4585876,0.02758352086,397.4585876,0.02771036699,397.4585876,0.02547506802,397.4585876,0.02508742921,
396.9945068,0.0286635384,396.9945068,0.02523703314,396.9945068,0.02767960355,396.9945068,0.0272431355,396.9945068,0.02510404959,396.9945068,0.02567948028,396.9945068,0.03547425568,396.9945068,0.03149522468,396.9945068,0.02730970271,396.9945068,0.0266145207,396.9945068,0.02582104504,396.9945068,0.02563438751,396.9945068,0.02525061369,396.9945068,0.02587994933,396.9945068,0.02783319354,396.9945068,0.02786518261,396.9945068,0.02558839507,396.9945068,0.02532606758,
396.5303955,0.02864390612,396.5303955,0.02523151971,396.5303955,0.02742839046,396.5303955,0.02735196427,396.5303955,0.02507884614,396.5303955,0.02574770339,396.5303955,0.03578255698,396.5303955,0.03141357377,396.5303955,0.0271842964,396.5303955,0.02648766339,396.5303955,0.0258105509,396.5303955,0.02539091557,396.5303955,0.02511403337,396.5303955,0.02569845691,396.5303955,0.0275746379,396.5303955,0.02805208415,396.5303955,0.02541130595,396.5303955,0.02530279942,
396.0662537,0.0283215344,396.0662537,0.02510218509,396.0662537,0.02743638679,396.0662537,0.02701578289,396.0662537,0.0251200404,396.0662537,0.02551275864,396.0662537,0.03574255854,396.0662537,0.03112387098,396.0662537,0.02674783021,396.0662537,0.02595070377,396.0662537,0.02566632442,396.0662537,0.02553263307,396.0662537,0.02504604682,396.0662537,0.02546156198,396.0662537,0.02764349058,396.0662537,0.02774469182,396.0662537,0.02534653991,396.0662537,0.02521829493,
395.4473267,0.02822439745,395.4473267,0.02466692962,395.4473267,0.02717396244,395.4473267,0.02686468512,395.4473267,0.02490824275,395.4473267,0.02543809451,395.4473267,0.03556496277,395.4473267,0.03120844625,395.4473267,0.0266097039,395.4473267,0.02612916753,395.4473267,0.0253912434,395.4473267,0.02533740178,395.4473267,0.0250109192,395.4473267,0.02544394135,395.4473267,0.02758282982,395.4473267,0.02760608308,395.4473267,0.02537601255,395.4473267,0.0253128428,
394.9830933,0.02842012979,394.9830933,0.02470912412,394.9830933,0.02745257318,394.9830933,0.02669145167,394.9830933,0.02470460348,394.9830933,0.02532779612,394.9830933,0.03520631045,394.9830933,0.0310607478,394.9830933,0.02683483437,394.9830933,0.02598967217,394.9830933,0.02535372972,394.9830933,0.025184609,394.9830933,0.02453266829,394.9830933,0.02537390031,394.9830933,0.02737220004,394.9830933,0.02732254937,394.9830933,0.02526386455,394.9830933,0.02512278222,
394.5188293,0.02833996341,394.5188293,0.02497557551,394.5188293,0.0272952579,394.5188293,0.02677123062,394.5188293,0.02473488264,394.5188293,0.02524622343,394.5188293,0.03549217433,394.5188293,0.03126933798,394.5188293,0.02665712684,394.5188293,0.02640089393,394.5188293,0.02537403628,394.5188293,0.02499200031,394.5188293,0.02448030002,394.5188293,0.02521898225,394.5188293,0.02718831971,394.5188293,0.02746365964,394.5188293,0.02522013336,394.5188293,0.02472214028,
394.0545044,0.0284175314,394.0545044,0.0248914659,394.0545044,0.02742954902,394.0545044,0.02689428814,394.0545044,0.02499501593,394.0545044,0.02533067763,394.0545044,0.035250552,394.0545044,0.03112973832,394.0545044,0.02680217847,394.0545044,0.02589739673,394.0545044,0.02530496754,394.0545044,0.02559083886,394.0545044,0.02483192831,394.0545044,0.02568953112,394.0545044,0.02739199623,394.0545044,0.02758489922,394.0545044,0.0253081508,394.0545044,0.02493900247,
393.4353943,0.02849707752,393.4353943,0.02484283783,393.4353943,0.02729647234,393.4353943,0.02677706815,393.4353943,0.02480854839,393.4353943,0.02547652274,393.4353943,0.03543908894,393.4353943,0.03131362796,393.4353943,0.02674392052,393.4353943,0.02605983987,393.4353943,0.02531059273,393.4353943,0.02517964318,393.4353943,0.0246155858,393.4353943,0.0253001377,393.4353943,0.02745342813,393.4353943,0.02764183469,393.4353943,0.02514606901,393.4353943,0.02509261295,
392.9710083,0.02794239111,392.9710083,0.02462049015,392.9710083,0.02726218104,392.9710083,0.0267227497,392.9710083,0.02469942532,392.9710083,0.02527127229,392.9710083,0.03524993733,392.9710083,0.03117746301,392.9710083,0.02666912787,392.9710083,0.02640551515,392.9710083,0.02516584657,392.9710083,0.02503823116,392.9710083,0.0246407371,392.9710083,0.02560160309,392.9710083,0.02738397196,392.9710083,0.02750918828,392.9710083,0.0252058953,392.9710083,0.02484289184,
392.5065918,0.02799252607,392.5065918,0.02460761368,392.5065918,0.02701192722,392.5065918,0.02674598619,392.5065918,0.02476417832,392.5065918,0.02500793152,392.5065918,0.03497172147,392.5065918,0.03091365658,392.5065918,0.02622050233,392.5065918,0.02591753751,392.5065918,0.02493941225,392.5065918,0.0248516351,392.5065918,0.02465544827,392.5065918,0.02568939328,392.5065918,0.02721419744,392.5065918,0.02723076195,392.5065918,0.02488965541,392.5065918,0.02476886474,
392.0421448,0.02794148028,392.0421448,0.02444023639,392.0421448,0.02764605545,392.0421448,0.02721937932,392.0421448,0.02460887469,392.0421448,0.02552511171,392.0421448,0.03504069149,392.0421448,0.03106464073,392.0421448,0.02618206479,392.0421448,0.02623386681,392.0421448,0.02485645935,392.0421448,0.02520778961,392.0421448,0.02444091998,392.0421448,0.02583156712,392.0421448,0.02712314948,392.0421448,0.02740773931,392.0421448,0.02466306649,392.0421448,0.02474743314,
391.422821,0.02838763036,391.422821,0.02486216091,391.422821,0.02715960518,391.422821,0.02654219978,391.422821,0.02470416576,391.422821,0.02508098446,391.422821,0.03527020663,391.422821,0.03133788705,391.422821,0.02701498382,391.422821,0.02612237819,391.422821,0.02509184554,391.422821,0.02519511431,391.422821,0.02450563386,391.422821,0.02609068155,391.422821,0.02736963518,391.422821,0.02747832984,391.422821,0.02521774732,391.422821,0.02493944019,
390.958313,0.02836698852,390.958313,0.02471959218,390.958313,0.02736337669,390.958313,0.02708487771,390.958313,0.02497801557,390.958313,0.02509105019,390.958313,0.03504958376,390.958313,0.03130831197,390.958313,0.0268137157,390.958313,0.02637954801,390.958313,0.0253576804,390.958313,0.025218077,390.958313,0.02470627613,390.958313,0.02598274685,390.958313,0.02758613974,390.958313,0.02750229463,390.958313,0.02503252774,390.958313,0.02513040788,
390.4937439,0.02839628048,390.4937439,0.02475973777,390.4937439,0.02711430378,390.4937439,0.02700283565,390.4937439,0.02461805195,390.4937439,0.02519130148,390.4937439,0.03546625003,390.4937439,0.03120861389,390.4937439,0.02667978033,390.4937439,0.02620216273,390.4937439,0.02521204017,390.4937439,0.02500148676,390.4937439,0.0244908724,390.4937439,0.02610824816,390.4937439,0.02756051533,390.4937439,0.02754184417,390.4937439,0.02492625266,390.4937439,0.02468150482,
390.0291443,0.02815774456,390.0291443,0.02460298501,390.0291443,0.02695711143,390.0291443,0.02693185396,390.0291443,0.02452174015,390.0291443,0.02545442618,390.0291443,0.03542686999,390.0291443,0.03126738966,390.0291443,0.02661427297,390.0291443,0.02620210871,390.0291443,0.02525524981,390.0291443,0.02500834316,390.0291443,0.02463662624,390.0291443,0.02613224648,390.0291443,0.02747328393,390.0291443,0.02744862996,390.0291443,0.0249841027,390.0291443,0.02470221929,
389.5645142,0.02809314616,389.5645142,0.02481471561,389.5645142,0.02735394798,389.5645142,0.02698041312,389.5645142,0.02458394505,389.5645142,0.02536643483,389.5645142,0.03513910994,389.5645142,0.03113777563,389.5645142,0.02636749856,389.5645142,0.02604186349,389.5645142,0.02529939637,389.5645142,0.02492304519,389.5645142,0.02449248917,389.5645142,0.02595210634,389.5645142,0.02742221393,389.5645142,0.02780843899,389.5645142,0.02518521249,389.5645142,0.02464336716,
388.9449768,0.02828130685,388.9449768,0.02462465502,388.9449768,0.02748919465,388.9449768,0.02696038969,388.9449768,0.02497379482,388.9449768,0.02536171488,388.9449768,0.03538123146,388.9449768,0.03120424598,388.9449768,0.02641580254,388.9449768,0.02593053505,388.9449768,0.02534121647,388.9449768,0.02511257865,388.9449768,0.02443454042,388.9449768,0.02560341544,388.9449768,0.02742761932,388.9449768,0.02769127488,388.9449768,0.02507234551,388.9449768,0.02478404716,
388.4802551,0.02827216126,388.4802551,0.0246601887,388.4802551,0.02774601616,388.4802551,0.02708531916,388.4802551,0.02458098717,388.4802551,0.02525651269,388.4802551,0.03566845134,388.4802551,0.03149539232,388.4802551,0.02647720836,388.4802551,0.02612215653,388.4802551,0.02518342808,388.4802551,0.02521198615,388.4802551,0.02447676845,388.4802551,0.02562376112,388.4802551,0.02758798935,388.4802551,0.02723478526,388.4802551,0.02510643564,388.4802551,0.02493318915,
388.0155029,0.02836372703,388.0155029,0.02479607798,388.0155029,0.02778619528,388.0155029,0.02708449215,388.0155029,0.02460690215,388.0155029,0.02538229711,388.0155029,0.03535595909,388.0155029,0.03122324497,388.0155029,0.02656814829,388.0155029,0.02566410042,388.0155029,0.02511608973,388.0155029,0.02504505962,388.0155029,0.02477064542,388.0155029,0.02552505583,388.0155029,0.02722180448,388.0155029,0.02749735862,388.0155029,0.02502076328,388.0155029,0.02489533089,
387.5507507,0.02844751813,387.5507507,0.02482134849,387.5507507,0.02758983709,387.5507507,0.02718967013,387.5507507,0.02502177842,387.5507507,0.02533583716,387.5507507,0.03587231785,387.5507507,0.0314207226,387.5507507,0.02679025568,387.5507507,0.02600154467,387.5507507,0.02533616684,387.5507507,0.0254394114,387.5507507,0.0247358419,387.5507507,0.02523588017,387.5507507,0.02777802572,387.5507507,0.02769361995,387.5507507,0.02495693229,387.5507507,0.02510709502,
386.9309692,0.02853489295,386.9309692,0.02500831522,386.9309692,0.02771293372,386.9309692,0.02730526403,386.9309692,0.02492902242,386.9309692,0.02540142648,386.9309692,0.03572693467,386.9309692,0.03146967664,386.9309692,0.02689255401,386.9309692,0.02630368993,386.9309692,0.02523245104,386.9309692,0.02557376027,386.9309692,0.02482389659,386.9309692,0.02541778423,386.9309692,0.02755284868,386.9309692,0.02752397209,386.9309692,0.02524669096,386.9309692,0.0249969624,
386.4661255,0.02875026502,386.4661255,0.02516112849,386.4661255,0.02760989033,386.4661255,0.02732828259,386.4661255,0.02502715215,386.4661255,0.02551498078,386.4661255,0.03590094298,386.4661255,0.03149528056,386.4661255,0.02674909681,386.4661255,0.02625418827,386.4661255,0.02564946376,386.4661255,0.02524583973,386.4661255,0.02496263571,386.4661255,0.02539091557,386.4661255,0.027597256,386.4661255,0.02783507109,386.4661255,0.02535007894,386.4661255,0.0250816159,
386.0012512,0.02887374535,386.0012512,0.02519212477,386.0012512,0.02779797837,386.0012512,0.02757527307,386.0012512,0.02494514361,386.0012512,0.02563372999,386.0012512,0.03609811142,386.0012512,0.03164928034,386.0012512,0.02698892541,386.0012512,0.02636892907,386.0012512,0.02550331503,386.0012512,0.02546224929,386.0012512,0.02504596487,386.0012512,0.02545568906,386.0012512,0.02791834623,386.0012512,0.02787881717,386.0012512,0.02522312477,386.0012512,0.02504335903,
385.5363159,0.02873001993,385.5363159,0.02517311461,385.5363159,0.02774369903,385.5363159,0.02766266465,385.5363159,0.02505567297,385.5363159,0.02564344928,385.5363159,0.03588516638,385.5363159,0.03178038448,385.5363159,0.02695430256,385.5363159,0.0267916061,385.5363159,0.02553211153,385.5363159,0.02540639415,385.5363159,0.02509952523,385.5363159,0.02548132651,385.5363159,0.02793996036,385.5363159,0.02804750018,385.5363159,0.02539470233,385.5363159,0.02517127618,
385.0713806,0.02887452021,385.0713806,0.02547188289,385.0713806,0.02803339064,385.0713806,0.02781853825,385.0713806,0.02525610104,385.0713806,0.02576632611,385.0713806,0.03602517769,385.0713806,0.03187274933,385.0713806,0.02691268548,385.0713806,0.02650128305,385.0713806,0.02572042868,385.0713806,0.02544772811,385.0713806,0.02508485131,385.0713806,0.02545791119,385.0713806,0.02779113501,385.0713806,0.02779049985,385.0713806,0.02541229501,385.0713806,0.02502213418,
384.4513855,0.02911555395,384.4513855,0.02531440556,384.4513855,0.02771141566,384.4513855,0.02777885459,384.4513855,0.02526987344,384.4513855,0.0260194093,384.4513855,0.03650714085,384.4513855,0.03203365579,384.4513855,0.02686815523,384.4513855,0.02682379261,384.4513855,0.02585992031,384.4513855,0.02565575205,384.4513855,0.02530644834,384.4513855,0.02585060708,384.4513855,0.02807549946,384.4513855,0.02802118659,384.4513855,0.02525492013,384.4513855,0.02523280866,
383.9863586,0.02930977754,383.9863586,0.02577492408,383.9863586,0.02813791484,383.9863586,0.02805412747,383.9863586,0.0255036708,383.9863586,0.0257767085,383.9863586,0.036229074,383.9863586,0.03222263604,383.9863586,0.02701313794,383.9863586,0.02700479142,383.9863586,0.02599121071,383.9863586,0.02569095977,383.9863586,0.02545821294,383.9863586,0.0258546453,383.9863586,0.02811747603,383.9863586,0.02846236154,383.9863586,0.02561269514,383.9863586,0.02535691299,
383.5212708,0.0295316577,383.5212708,0.02593144029,383.5212708,0.02835228667,383.5212708,0.02800845727,383.5212708,0.02548313886,383.5212708,0.02618013881,383.5212708,0.03699395061,383.5212708,0.0323339738,383.5212708,0.02722712234,383.5212708,0.0274375733,383.5212708,0.02646383643,383.5212708,0.02578821778,383.5212708,0.02537716553,383.5212708,0.026067812,383.5212708,0.02847399749,383.5212708,0.02836944722,383.5212708,0.02573298104,383.5212708,0.0258534085,
383.0561829,0.02981874719,383.0561829,0.02609469555,383.0561829,0.02843812108,383.0561829,0.02816412412,383.0561829,0.02581030503,383.0561829,0.02632002532,383.0561829,0.0369236283,383.0561829,0.03274340555,383.0561829,0.02741747163,383.0561829,0.02732092328,383.0561829,0.02638774365,383.0561829,0.0260126479,383.0561829,0.02541048266,383.0561829,0.02621681802,383.0561829,0.02853666246,383.0561829,0.02867216617,383.0561829,0.02566898987,383.0561829,0.02577129751,
382.4360046,0.02990182117,382.4360046,0.0260626711,382.4360046,0.02858639695,382.4360046,0.02844049782,382.4360046,0.02606676705,382.4360046,0.02663340047,382.4360046,0.03732496873,382.4360046,0.03301782161,382.4360046,0.02748403884,382.4360046,0.02770231105,382.4360046,0.02664383315,382.4360046,0.0261700768,382.4360046,0.02583310567,382.4360046,0.02621082403,382.4360046,0.02890478633,382.4360046,0.0287846718,382.4360046,0.02609596029,382.4360046,0.02587508596,
381.9708252,0.03008840792,381.9708252,0.02627596818,381.9708252,0.02863411792,381.9708252,0.0283040721,381.9708252,0.02586066164,381.9708252,0.02677117661,381.9708252,0.03729405254,381.9708252,0.03251801059,381.9708252,0.02788522094,381.9708252,0.02770261467,381.9708252,0.02653166093,381.9708252,0.02634895965,381.9708252,0.02601641417,381.9708252,0.02627846971,381.9708252,0.02873958834,381.9708252,0.02889615484,381.9708252,0.02604634501,381.9708252,0.02634015866,
381.5056152,0.03033328056,381.5056152,0.02625559084,381.5056152,0.02873419598,381.5056152,0.02858418413,381.5056152,0.02597587556,381.5056152,0.02660213597,381.5056152,0.03737543896,381.5056152,0.03317163885,381.5056152,0.0276013948,381.5056152,0.02793510258,381.5056152,0.02650530078,381.5056152,0.02695408091,381.5056152,0.02580236457,381.5056152,0.02673161402,381.5056152,0.02905922569,381.5056152,0.02934326045,381.5056152,0.02634266205,381.5056152,0.02613771707,
381.0403748,0.03046279401,381.0403748,0.02657695487,381.0403748,0.02924639359,381.0403748,0.02890688926,381.0403748,0.02634607255,381.0403748,0.02689679526,381.0403748,0.03792191669,381.0403748,0.03327958658,381.0403748,0.02802170999,381.0403748,0.02796171606,381.0403748,0.02733371407,381.0403748,0.02683208138,381.0403748,0.02617991902,381.0403748,0.02682723477,381.0403748,0.02914041094,381.0403748,0.02948356047,381.0403748,0.02628707886,381.0403748,0.02652348764,
380.5751038,0.03075719438,380.5751038,0.02664006129,380.5751038,0.02913232893,380.5751038,0.02895746939,380.5751038,0.02656603046,380.5751038,0.0270439107,380.5751038,0.03786593303,380.5751038,0.0333894901,380.5751038,0.02861658856,380.5751038,0.02860707603,380.5751038,0.02712367289,380.5751038,0.02699936554,380.5751038,0.02641998418,380.5751038,0.02694295347,380.5751038,0.02940566279,380.5751038,0.02968526818,380.5751038,0.02674105763,380.5751038,0.02663975954,
