pmpp_10uM,,pmpp_20uM,,pmpp_30uM,,pmpp_40uM,,pmpp_50uM,,pmpp_60uM,,pmpp_70uM,,pmpp_80uM,,pmpp_90uM,,pmpp_100uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
503.5047913,0.0206775777,503.5047913,0.02095925063,503.5047913,0.02158391662,503.5047913,0.02081575617,503.5047913,0.02203665301,503.5047913,0.02046885714,503.5047913,0.0212121848,503.5047913,0.02201818861,503.5047913,0.02107645944,503.5047913,0.02158310078,
503.0497131,0.02073527128,503.0497131,0.02095254138,503.0497131,0.02174263261,503.0497131,0.02100649476,503.0497131,0.0221636612,503.0497131,0.02040069923,503.0497131,0.02129031159,503.0497131,0.02206993289,503.0497131,0.02112230286,503.0497131,0.02165324055,
502.4428711,0.02102657221,502.4428711,0.0212405622,502.4428711,0.02179962397,502.4428711,0.02127114497,502.4428711,0.022327004,502.4428711,0.0205729343,502.4428711,0.02146782167,502.4428711,0.02220539749,502.4428711,0.02124969661,502.4428711,0.02191760577,
501.9877014,0.0211521443,501.9877014,0.0212196596,501.9877014,0.02191447467,501.9877014,0.02129020356,501.9877014,0.0222254768,501.9877014,0.02048229054,501.9877014,0.0213014856,501.9877014,0.02226904407,501.9877014,0.02148011513,501.9877014,0.02181731723,
501.5324707,0.02115467191,501.5324707,0.02130134962,501.5324707,0.02188607864,501.5324707,0.0214388296,501.5324707,0.02247854881,501.5324707,0.02057138644,501.5324707,0.02134156041,501.5324707,0.02245791256,501.5324707,0.02172227576,501.5324707,0.02187412791,
500.9254456,0.0211849492,500.9254456,0.02131687291,500.9254456,0.02191621624,500.9254456,0.02128449269,500.9254456,0.02270162851,500.9254456,0.02080063149,500.9254456,0.02158837952,500.9254456,0.02251995914,500.9254456,0.02148756757,500.9254456,0.02222964354,
500.4701233,0.02117943205,500.4701233,0.02166684531,500.4701233,0.0222401619,500.4701233,0.021167228,500.4701233,0.02248528227,500.4701233,0.02084728703,500.4701233,0.0216245912,500.4701233,0.02255207859,500.4701233,0.02147859149,500.4701233,0.02227184922,
500.0147705,0.02120432816,500.0147705,0.02146997117,500.0147705,0.02226133272,500.0147705,0.02125070244,500.0147705,0.02256502956,500.0147705,0.02086108364,500.0147705,0.02186451852,500.0147705,0.0227275677,500.0147705,0.02160633542,500.0147705,0.02216327935,
499.5593567,0.02126877941,499.5593567,0.02169841155,499.5593567,0.02220338024,499.5593567,0.0214253962,499.5593567,0.02268654667,499.5593567,0.02104499377,499.5593567,0.02184957266,499.5593567,0.02276971191,499.5593567,0.0217239093,499.5593567,0.02230266854,
498.9520569,0.02132560126,498.9520569,0.02178223245,498.9520569,0.02197244205,498.9520569,0.02130991407,498.9520569,0.02294381708,498.9520569,0.02107659541,498.9520569,0.0220888909,498.9520569,0.02284517325,498.9520569,0.02192261443,498.9520569,0.02239543758,
498.4965515,0.02123322338,498.4965515,0.02163141966,498.4965515,0.02224814519,498.4965515,0.02133707516,498.4965515,0.02313044108,498.4965515,0.02095838077,498.4965515,0.02163930982,498.4965515,0.02292747051,498.4965515,0.02173830569,498.4965515,0.022043081,
498.0409851,0.02115959115,498.0409851,0.02165092714,498.0409851,0.0220348835,498.0409851,0.021604212,498.0409851,0.0232165046,498.0409851,0.02112249471,498.0409851,0.02196734957,498.0409851,0.02308490314,498.0409851,0.02152959257,498.0409851,0.0219488889,
497.4335327,0.02111056447,497.4335327,0.02182183601,497.4335327,0.02234272845,497.4335327,0.02128259093,497.4335327,0.02347048372,497.4335327,0.02096832357,497.4335327,0.02197157033,497.4335327,0.02315340191,497.4335327,0.02166640945,497.4335327,0.0220949091,
496.9778748,0.02122936398,496.9778748,0.02204357088,496.9778748,0.02229381166,496.9778748,0.02147508413,496.9778748,0.02362710238,496.9778748,0.0211250484,496.9778748,0.02195253782,496.9778748,0.02297165431,496.9778748,0.02179031633,496.9778748,0.02218030579,
496.5221558,0.02127546817,496.5221558,0.02174072713,496.5221558,0.02211432904,496.5221558,0.02135752141,496.5221558,0.02349288948,496.5221558,0.02094732411,496.5221558,0.02201598324,496.5221558,0.02332318202,496.5221558,0.02169198915,496.5221558,0.02220073715,
496.0664368,0.02132739499,496.0664368,0.02194848098,496.0664368,0.02220525965,496.0664368,0.02118625306,496.0664368,0.02349411882,496.0664368,0.02100279927,496.0664368,0.02212359011,496.0664368,0.02324553393,496.0664368,0.02180073969,496.0664368,0.02227084152,
495.4587097,0.02144774981,495.4587097,0.02184353024,495.4587097,0.02207023278,495.4587097,0.02157817595,495.4587097,0.02308987267,495.4587097,0.02098369971,495.4587097,0.02214984968,495.4587097,0.02316484228,495.4587097,0.02162829041,495.4587097,0.02216829173,
495.0028687,0.02124262787,495.0028687,0.02163664438,495.0028687,0.02227146737,495.0028687,0.0211630147,495.0028687,0.02305408381,495.0028687,0.02092635445,495.0028687,0.02201835252,495.0028687,0.02309877239,495.0028687,0.02172129601,495.0028687,0.02204828151,
494.5469666,0.02102592029,494.5469666,0.02148786746,494.5469666,0.02225136012,494.5469666,0.02123599686,494.5469666,0.02276575752,494.5469666,0.02084973082,494.5469666,0.02188509889,494.5469666,0.0229018461,494.5469666,0.02158788964,494.5469666,0.02187728509,
493.9390564,0.02105453238,493.9390564,0.02120098472,493.9390564,0.02217657305,493.9390564,0.02103616484,493.9390564,0.02250758186,493.9390564,0.02076886036,493.9390564,0.02183299512,493.9390564,0.02280883305,493.9390564,0.02144040726,493.9390564,0.02204694785,
493.4830933,0.02099782787,493.4830933,0.02145204693,493.4830933,0.02195991576,493.4830933,0.02126967721,493.4830933,0.02247977443,493.4830933,0.02075547352,493.4830933,0.02152975462,493.4830933,0.02278526127,493.4830933,0.02151109464,493.4830933,0.02202769369,
493.0270386,0.02084128559,493.0270386,0.02131342143,493.0270386,0.02174766734,493.0270386,0.02087189443,493.0270386,0.02216044627,493.0270386,0.0208058171,493.0270386,0.0215747226,493.0270386,0.02260814048,493.0270386,0.02146232873,493.0270386,0.02175210416,
492.5709839,0.020659253,492.5709839,0.02122161724,492.5709839,0.02172097005,492.5709839,0.02085174061,492.5709839,0.02212675102,492.5709839,0.02085806988,492.5709839,0.02142531425,492.5709839,0.0226099398,492.5709839,0.02122039348,492.5709839,0.02174894698,
491.9628296,0.02081168257,491.9628296,0.02098326571,491.9628296,0.02176440507,491.9628296,0.02072742395,491.9628296,0.02205953002,491.9628296,0.02084989473,491.9628296,0.02116048709,491.9628296,0.0224654898,491.9628296,0.02097231708,491.9628296,0.02172709256,
491.5066528,0.02061837167,491.5066528,0.0212076176,491.5066528,0.02183351293,491.5066528,0.0207762178,491.5066528,0.02215804905,491.5066528,0.02063191682,491.5066528,0.02131429128,491.5066528,0.02247459628,491.5066528,0.02113689668,491.5066528,0.02171117254,
491.0504456,0.02075167187,491.0504456,0.02098383568,491.0504456,0.02173857763,491.0504456,0.02075291984,491.0504456,0.02202733979,491.0504456,0.0212012846,491.0504456,0.02141511627,491.0504456,0.02260451205,491.0504456,0.02117864415,491.0504456,0.02159983292,
490.4420776,0.02058748156,490.4420776,0.02100100741,490.4420776,0.02147739567,490.4420776,0.02063514665,490.4420776,0.02214905992,490.4420776,0.02083772793,490.4420776,0.02120696567,490.4420776,0.02248781733,490.4420776,0.02119688131,490.4420776,0.02137617581,
489.9857788,0.02076611668,489.9857788,0.02089565992,489.9857788,0.0215544831,489.9857788,0.02054486983,489.9857788,0.02179943398,489.9857788,0.02072487213,489.9857788,0.02118244767,489.9857788,0.0223823823,489.9857788,0.0209689755,489.9857788,0.02145819366,
489.5294189,0.02020152286,489.5294189,0.02062591724,489.5294189,0.02121321671,489.5294189,0.02034744434,489.5294189,0.02160543762,489.5294189,0.02048807032,489.5294189,0.02084375732,489.5294189,0.02207706869,489.5294189,0.02071164921,489.5294189,0.02102434449,
489.0730286,0.02021104097,489.0730286,0.02048087865,489.0730286,0.02112078108,489.0730286,0.02019360289,489.0730286,0.02137892134,489.0730286,0.019925192,489.0730286,0.02068379521,489.0730286,0.02184864692,489.0730286,0.02051105537,489.0730286,0.02088376321,
488.4644165,0.01978385448,488.4644165,0.02023319714,488.4644165,0.02086898685,488.4644165,0.01989798248,488.4644165,0.02123961225,488.4644165,0.02003051899,488.4644165,0.02034611441,488.4644165,0.02155853622,488.4644165,0.02045094781,488.4644165,0.02046017349,
488.0079346,0.02002217062,488.0079346,0.02026294917,488.0079346,0.02115798742,488.0079346,0.01999286748,488.0079346,0.02145941742,488.0079346,0.01994809322,488.0079346,0.02043005638,488.0079346,0.02169084549,488.0079346,0.02072308026,488.0079346,0.02047745883,
487.5513916,0.02003455907,487.5513916,0.0203588102,487.5513916,0.0209010113,487.5513916,0.02013782598,487.5513916,0.02144184895,487.5513916,0.02011767961,487.5513916,0.02058962546,487.5513916,0.02166763507,487.5513916,0.0204470139,487.5513916,0.02052256092,
486.942627,0.01983267814,486.942627,0.01987578906,486.942627,0.02054147795,486.942627,0.01977889612,486.942627,0.02120832354,486.942627,0.0194255691,486.942627,0.02026756108,486.942627,0.02132734098,486.942627,0.02017841861,486.942627,0.02006893232,
486.4859924,0.01961017214,486.4859924,0.01991521753,486.4859924,0.0206128601,486.4859924,0.01996072195,486.4859924,0.02095552906,486.4859924,0.01943179406,486.4859924,0.02028215304,486.4859924,0.02123760059,486.4859924,0.02011214942,486.4859924,0.02010108717,
486.0292969,0.0191063676,486.0292969,0.01974774152,486.0292969,0.02020054683,486.0292969,0.01949181408,486.0292969,0.02059893683,486.0292969,0.01935327053,486.0292969,0.0201697126,486.0292969,0.02094805799,486.0292969,0.01971474662,486.0292969,0.01967974938,
485.5725708,0.01899536699,485.5725708,0.01943948306,485.5725708,0.0200297609,485.5725708,0.01910385117,485.5725708,0.02042818442,485.5725708,0.01872366667,485.5725708,0.01957959868,485.5725708,0.02073119953,485.5725708,0.01967281662,485.5725708,0.01960369945,
484.963562,0.01852633804,484.963562,0.01909265295,484.963562,0.0197722856,484.963562,0.01876883022,484.963562,0.02018853277,484.963562,0.01855543256,484.963562,0.01931862719,484.963562,0.02027827501,484.963562,0.01910587959,484.963562,0.01922267117,
484.5067444,0.0185513813,484.5067444,0.01923105866,484.5067444,0.01976486295,484.5067444,0.01889448054,484.5067444,0.02017386258,484.5067444,0.01860965788,484.5067444,0.01946612075,484.5067444,0.02038458362,484.5067444,0.01917215809,484.5067444,0.01941032894,
484.0498657,0.01861492544,484.0498657,0.01915316656,484.0498657,0.01989107206,484.0498657,0.01885006018,484.0498657,0.02020908892,484.0498657,0.0186901819,484.0498657,0.01929086074,484.0498657,0.02040292323,484.0498657,0.0193919763,484.0498657,0.01927925274,
483.4406738,0.01876907423,483.4406738,0.01913642138,483.4406738,0.01972728781,483.4406738,0.01909503341,483.4406738,0.02084465325,483.4406738,0.01870385744,483.4406738,0.01942594722,483.4406738,0.02057939395,483.4406738,0.01928810216,483.4406738,0.01928726211,
482.9837036,0.01882183738,482.9837036,0.01906206086,482.9837036,0.01987746917,482.9837036,0.01887585223,482.9837036,0.02045680955,482.9837036,0.01861697994,482.9837036,0.01947424375,482.9837036,0.02049501613,482.9837036,0.01925327443,482.9837036,0.01929343306,
482.5267029,0.01837332919,482.5267029,0.01888436824,482.5267029,0.01943442039,482.5267029,0.01838966832,482.5267029,0.01990391687,482.5267029,0.01801693439,482.5267029,0.01920513809,482.5267029,0.0200397633,482.5267029,0.01891489327,482.5267029,0.01895437203,
482.0696716,0.01824869402,482.0696716,0.01864813454,482.0696716,0.0192808751,482.0696716,0.01826832257,482.0696716,0.01958899386,482.0696716,0.01802068576,482.0696716,0.01868464239,482.0696716,0.01983416826,482.0696716,0.01873745024,482.0696716,0.01868269593,
481.4602051,0.01805109531,481.4602051,0.01859147474,481.4602051,0.01910617761,481.4602051,0.0183555074,481.4602051,0.01960767992,481.4602051,0.01776148565,481.4602051,0.01876337081,481.4602051,0.01962395757,481.4602051,0.01858361252,481.4602051,0.01854859851,
481.0030518,0.01785649918,481.0030518,0.01843706518,481.0030518,0.01900120825,481.0030518,0.01789615117,481.0030518,0.01936501637,481.0030518,0.01758400165,481.0030518,0.01844773442,481.0030518,0.01943084784,481.0030518,0.01850886084,481.0030518,0.01821832359,
480.5458679,0.01772273704,480.5458679,0.01839379966,480.5458679,0.01876864024,480.5458679,0.0178944245,480.5458679,0.0194736477,480.5458679,0.01759661734,480.5458679,0.01842088811,480.5458679,0.01931860112,480.5458679,0.01822509989,480.5458679,0.01813799515,
479.9362488,0.01731603779,479.9362488,0.01818552613,479.9362488,0.01832245663,479.9362488,0.01740136184,479.9362488,0.01894696243,479.9362488,0.01719959639,479.9362488,0.01800975762,479.9362488,0.01923203282,479.9362488,0.01803946495,479.9362488,0.0179081019,
479.4789734,0.01728387363,479.4789734,0.01817383803,479.4789734,0.01863946021,479.4789734,0.01752483845,479.4789734,0.01891200058,479.4789734,0.01710195281,479.4789734,0.0180502329,479.4789734,0.0190487802,479.4789734,0.01769423671,479.4789734,0.01766646653,
479.021637,0.01733613387,479.021637,0.01842191443,479.021637,0.01854532957,479.021637,0.01756817847,479.021637,0.0191163756,479.021637,0.01724524796,479.021637,0.01800700463,479.021637,0.01914418489,479.021637,0.01815815642,479.021637,0.01803423092,
478.56427,0.01731587574,478.56427,0.0183955282,478.56427,0.01843609288,478.56427,0.01747619174,478.56427,0.01923674159,478.56427,0.01695676707,478.56427,0.01803101972,478.56427,0.01903255284,478.56427,0.01805619523,478.56427,0.01784387603,
477.9544067,0.01735178754,477.9544067,0.01838964038,477.9544067,0.01841648482,477.9544067,0.01747406274,477.9544067,0.01911634952,477.9544067,0.01726289093,477.9544067,0.01794443838,477.9544067,0.01902441308,477.9544067,0.0178454686,477.9544067,0.01791719161,
477.4969482,0.01720035076,477.4969482,0.01826651208,477.4969482,0.01826402918,477.4969482,0.01749387197,477.4969482,0.01913785376,477.4969482,0.01706380025,477.4969482,0.01810755022,477.4969482,0.01885955036,477.4969482,0.01773058251,477.4969482,0.01784924418,
477.0394287,0.01735332236,477.0394287,0.01831840537,477.0394287,0.01847096346,477.0394287,0.01739427634,477.0394287,0.01898352243,477.0394287,0.01703801006,477.0394287,0.01818207093,477.0394287,0.0190307945,477.0394287,0.01787594706,477.0394287,0.01771847717,
476.4293823,0.01754391938,476.4293823,0.0180759225,476.4293823,0.01843277179,476.4293823,0.01741407998,476.4293823,0.01877607405,476.4293823,0.01692551747,476.4293823,0.01789102517,476.4293823,0.01871807314,476.4293823,0.01794883609,476.4293823,0.01774800196,
475.9717712,0.01726838574,475.9717712,0.01812673919,475.9717712,0.01842950284,475.9717712,0.01718513481,475.9717712,0.01860336214,475.9717712,0.01700739935,475.9717712,0.01782068238,475.9717712,0.01892927848,475.9717712,0.01805678941,475.9717712,0.01782308146,
475.5141296,0.01747923717,475.5141296,0.01839547418,475.5141296,0.0185527578,475.5141296,0.01766592637,475.5141296,0.01890845783,475.5141296,0.0171382241,475.5141296,0.01810371876,475.5141296,0.01917069778,475.5141296,0.01830576919,475.5141296,0.01784616895,
475.0564575,0.01756804436,475.0564575,0.01857815497,475.0564575,0.01877920888,475.0564575,0.0175752677,475.0564575,0.01915597916,475.0564575,0.01735784858,475.0564575,0.01818512194,475.0564575,0.01912825182,475.0564575,0.01822558604,475.0564575,0.01810274646,
474.446167,0.01777100563,474.446167,0.0185208004,474.446167,0.01893725432,474.446167,0.01780948974,474.446167,0.01918709278,474.446167,0.01746667922,474.446167,0.01842566766,474.446167,0.01936431415,474.446167,0.01840808615,474.446167,0.01809780858,
473.9883728,0.01779996976,473.9883728,0.01857048087,473.9883728,0.01883924752,473.9883728,0.0179540962,473.9883728,0.01914802566,473.9883728,0.01766336523,473.9883728,0.0184608344,473.9883728,0.01964613795,473.9883728,0.01832801849,473.9883728,0.0183020439,
473.5305786,0.01804583333,473.5305786,0.01879472472,473.5305786,0.01914023608,473.5305786,0.01801952533,473.5305786,0.0194882676,473.5305786,0.01773093455,473.5305786,0.01883951761,473.5305786,0.01961274445,473.5305786,0.01854784228,473.5305786,0.01863511093,
473.0727234,0.01838510484,473.0727234,0.01873255894,473.0727234,0.01924055628,473.0727234,0.01825398579,473.0727234,0.01957548223,473.0727234,0.01792938448,473.0727234,0.01883075945,473.0727234,0.01980737038,473.0727234,0.01873069443,473.0727234,0.01868477836,
472.4621582,0.01873926073,472.4621582,0.01895218156,472.4621582,0.01980325207,472.4621582,0.01864043437,472.4621582,0.02007801458,472.4621582,0.01845680922,472.4621582,0.0191853065,472.4621582,0.02010065317,472.4621582,0.01906544156,472.4621582,0.01907831617,
472.0042114,0.0187646132,472.0042114,0.01918438636,472.0042114,0.01994421706,472.0042114,0.01911226474,472.0042114,0.02011385746,472.0042114,0.0184292607,472.0042114,0.01937809028,472.0042114,0.02034372836,472.0042114,0.01929589547,472.0042114,0.01929459535,
471.5462341,0.0190955475,471.5462341,0.01955222152,471.5462341,0.02029064298,471.5462341,0.01907531358,471.5462341,0.02052001096,471.5462341,0.01886249706,471.5462341,0.01978033222,471.5462341,0.0207062196,471.5462341,0.01981346682,471.5462341,0.01953781582,
470.9355164,0.01920654625,470.9355164,0.01976177469,470.9355164,0.02043825015,470.9355164,0.01919861883,470.9355164,0.02074252069,470.9355164,0.0189657826,470.9355164,0.01990020461,470.9355164,0.02091168612,470.9355164,0.01980837248,470.9355164,0.01962715201,
470.477417,0.01941013895,470.477417,0.01976356283,470.477417,0.02091298997,470.477417,0.01930425689,470.477417,0.02073404938,470.477417,0.01911623962,470.477417,0.02000338584,470.477417,0.02122251317,470.477417,0.02033043653,470.477417,0.02003485709,
470.0192871,0.02020352893,470.0192871,0.02045862749,470.0192871,0.02134009264,470.0192871,0.02024347708,470.0192871,0.02154936828,470.0192871,0.02017277852,470.0192871,0.02081355639,470.0192871,0.02181083895,470.0192871,0.0207322035,470.0192871,0.02068083547,
469.5611267,0.02040645108,469.5611267,0.02074635029,469.5611267,0.02158952132,469.5611267,0.02043689415,469.5611267,0.02181230858,469.5611267,0.02012304775,469.5611267,0.02132600918,469.5611267,0.02197535522,469.5611267,0.02104208805,469.5611267,0.02071102522,
468.9501648,0.0208896026,468.9501648,0.02124088816,468.9501648,0.02199978009,468.9501648,0.02096367814,468.9501648,0.02222446725,468.9501648,0.02083419636,468.9501648,0.02203414775,468.9501648,0.02241748758,468.9501648,0.02167158015,468.9501648,0.02121998556,
468.4918823,0.0214070119,468.4918823,0.02159526199,468.4918823,0.02253432758,468.4918823,0.02139942534,468.4918823,0.02255551331,468.4918823,0.02104697749,468.4918823,0.02224607393,468.4918823,0.02273184992,468.4918823,0.0218861606,468.4918823,0.02177199908,
468.0335999,0.02159009315,468.0335999,0.02200669795,468.0335999,0.02279453725,468.0335999,0.02148922719,468.0335999,0.02263469994,468.0335999,0.02140597813,468.0335999,0.02226781659,468.0335999,0.02305015363,468.0335999,0.02221512236,468.0335999,0.02173993923,
467.5752258,0.02242672816,467.5752258,0.02231741138,467.5752258,0.0234028101,467.5752258,0.02192038298,467.5752258,0.02334590815,467.5752258,0.02180449665,467.5752258,0.02307526767,467.5752258,0.02366807684,467.5752258,0.02251696028,467.5752258,0.02244264632,
466.9640503,0.02272432297,466.9640503,0.02279140055,466.9640503,0.02399073355,466.9640503,0.02268300019,466.9640503,0.0237048734,466.9640503,0.0224448815,466.9640503,0.02337628417,466.9640503,0.02400099114,466.9640503,0.02295156755,466.9640503,0.0227094572,
466.5056152,0.02321724221,466.5056152,0.0234390907,466.5056152,0.0242671445,466.5056152,0.02285627834,466.5056152,0.02427212708,466.5056152,0.02271812968,466.5056152,0.02386537753,466.5056152,0.02447591908,466.5056152,0.02348726057,466.5056152,0.02313879505,
466.0471191,0.02374883555,466.0471191,0.0235180296,466.0471191,0.0246965196,466.0471191,0.02336505614,466.0471191,0.02477064542,466.0471191,0.02308072709,466.0471191,0.02437552996,466.0471191,0.02481685393,466.0471191,0.02426418848,466.0471191,0.02362204716,
465.4357605,0.02392084338,465.4357605,0.02397888713,465.4357605,0.02522819862,465.4357605,0.02381410263,465.4357605,0.0250026118,465.4357605,0.02356473356,465.4357605,0.02442520112,465.4357605,0.02500760183,465.4357605,0.02446970157,465.4357605,0.02400118299,
464.9771729,0.02445357293,464.9771729,0.02439773642,464.9771729,0.02534651197,464.9771729,0.02405590005,464.9771729,0.02558424883,464.9771729,0.02420063317,464.9771729,0.02532252856,464.9771729,0.02564446628,464.9771729,0.02508104034,464.9771729,0.02445274964,
464.5185547,0.02470668592,464.5185547,0.02471241355,464.5185547,0.02589283511,464.5185547,0.02419877239,464.5185547,0.02567258663,464.5185547,0.02508855425,464.5185547,0.02552055381,464.5185547,0.02623535134,464.5185547,0.02538701706,464.5185547,0.02471561916,
464.059906,0.02510539442,464.059906,0.02519725449,464.059906,0.02587016858,464.059906,0.02475000918,464.059906,0.02643263899,464.059906,0.0257574264,464.059906,0.02598054893,464.059906,0.02647415362,464.059906,0.02576701157,464.059906,0.02526833676,
463.4483032,0.02560989559,463.4483032,0.0256199725,463.4483032,0.02648381144,463.4483032,0.0253405571,463.4483032,0.02665908076,463.4483032,0.02679361589,463.4483032,0.02612633631,463.4483032,0.02687176131,463.4483032,0.02600140683,463.4483032,0.02591470629,
462.989563,0.02588198148,462.989563,0.02620474808,462.989563,0.02666084282,462.989563,0.0256396886,462.989563,0.02695259452,462.989563,0.02761662193,462.989563,0.02676723897,462.989563,0.02713105641,462.989563,0.02614481002,462.989563,0.02600583248,
462.5307617,0.02614379302,462.5307617,0.02637126669,462.5307617,0.02728307433,462.5307617,0.0261736773,462.5307617,0.02733420953,462.5307617,0.02739282325,462.5307617,0.02697322518,462.5307617,0.02753075585,462.5307617,0.02674036846,462.5307617,0.02653798833,
462.0719299,0.02661793306,462.0719299,0.02682550065,462.0719299,0.02757309377,462.0719299,0.02638180181,462.0719299,0.02778696828,462.0719299,0.02725435421,462.0719299,0.02738380618,462.0719299,0.02781426162,462.0719299,0.02724065632,462.0719299,0.02655815892,
461.460083,0.02689957619,461.460083,0.02733804099,461.460083,0.027869571,461.460083,0.02693937346,461.460083,0.02811946534,461.460083,0.02656393871,461.460083,0.02783374675,461.460083,0.02845061384,461.460083,0.02771836892,461.460083,0.02712463588,
461.0011597,0.02721086331,461.0011597,0.02754385769,461.0011597,0.02801516652,461.0011597,0.02736221999,461.0011597,0.02829691581,461.0011597,0.02676261403,461.0011597,0.02769817226,461.0011597,0.02872130834,461.0011597,0.0276255589,461.0011597,0.02733156271,
460.5422058,0.02698785067,460.5422058,0.02781641483,460.5422058,0.02832675539,460.5422058,0.02708983608,460.5422058,0.02849555761,460.5422058,0.02707548253,460.5422058,0.02798070945,460.5422058,0.02889903262,460.5422058,0.02782596275,460.5422058,0.02749931626,
459.9302063,0.02776533179,459.9302063,0.02829514816,459.9302063,0.02922609821,459.9302063,0.02789146081,459.9302063,0.02926057018,459.9302063,0.02796475217,459.9302063,0.02843369916,459.9302063,0.02942552418,459.9302063,0.02825870737,459.9302063,0.02795729786,
459.4711304,0.02808143757,459.4711304,0.02842662483,459.4711304,0.02934459038,459.4711304,0.02791312896,459.4711304,0.02935439534,459.4711304,0.02794642001,459.4711304,0.02866644226,459.4711304,0.02967803366,459.4711304,0.02853135392,459.4711304,0.02822594345,
459.0120544,0.02869451046,459.0120544,0.02907785401,459.0120544,0.02983837575,459.0120544,0.02884804457,459.0120544,0.02986574359,459.0120544,0.02855131403,459.0120544,0.02926782519,459.0120544,0.03025478683,459.0120544,0.02920535952,459.0120544,0.02897019871,
458.5529175,0.02882151678,458.5529175,0.0290918313,458.5529175,0.03011795506,458.5529175,0.02896994911,458.5529175,0.03012228385,458.5529175,0.02847825363,458.5529175,0.02960833162,458.5529175,0.03031212837,458.5529175,0.02927283756,458.5529175,0.02908762358,
457.9406738,0.02925126627,457.9406738,0.02957801521,457.9406738,0.03027818352,457.9406738,0.02922958694,457.9406738,0.03040906787,457.9406738,0.02912499197,457.9406738,0.02996718697,457.9406738,0.03078773245,457.9406738,0.02963144332,457.9406738,0.02980463393,
457.4814453,0.02936901897,457.4814453,0.02978095785,457.4814453,0.03069170937,457.4814453,0.02932833321,457.4814453,0.03088377789,457.4814453,0.02913703397,457.4814453,0.03013454564,457.4814453,0.03105196171,457.4814453,0.02988041192,457.4814453,0.02951913513,
457.0221558,0.0295212958,457.0221558,0.02992677875,457.0221558,0.03097450547,457.0221558,0.02950625122,457.0221558,0.03101907112,457.0221558,0.02922908776,457.0221558,0.03022034466,457.0221558,0.03149130195,457.0221558,0.03043280728,457.0221558,0.02980560437,
456.5628662,0.02967770025,456.5628662,0.03025037423,456.5628662,0.03121236898,456.5628662,0.02970899455,456.5628662,0.03133429959,456.5628662,0.02966617048,456.5628662,0.03056957014,456.5628662,0.03185199574,456.5628662,0.03040196002,456.5628662,0.03008857369,
455.9503784,0.02995501272,455.9503784,0.030371923,455.9503784,0.03139935434,455.9503784,0.03013576753,455.9503784,0.03142342344,455.9503784,0.03000973538,455.9503784,0.03070465475,455.9503784,0.03178537264,455.9503784,0.03097942658,455.9503784,0.03027218767,
455.4909668,0.03025523014,455.4909668,0.03077250533,455.4909668,0.03110607341,455.4909668,0.03026447259,455.4909668,0.03182188421,455.4909668,0.03003156558,455.4909668,0.03101723641,455.4909668,0.03196610883,455.4909668,0.03092363477,455.4909668,0.03043844365,
455.0315552,0.03036845289,455.0315552,0.03112681769,455.0315552,0.03176495433,455.0315552,0.03055518307,455.0315552,0.03223468363,455.0315552,0.03040648624,455.0315552,0.03137784451,455.0315552,0.03206049278,455.0315552,0.03115326539,455.0315552,0.03080170974,
454.572052,0.03066031635,454.572052,0.03104070202,454.572052,0.03177127987,454.572052,0.03092969395,454.572052,0.03211478516,454.572052,0.03040620871,454.572052,0.03112128377,454.572052,0.03219807521,454.572052,0.03116397373,454.572052,0.03097675741,
453.9593506,0.03078053519,453.9593506,0.03140091151,453.9593506,0.03213892505,453.9593506,0.03067681752,453.9593506,0.0321550332,453.9593506,0.03113110177,453.9593506,0.03154421598,453.9593506,0.03273614869,453.9593506,0.03159176186,453.9593506,0.03122992069,
453.4997864,0.03077422827,453.4997864,0.03135703132,453.4997864,0.03236018866,453.4997864,0.03134695813,453.4997864,0.03245501965,453.4997864,0.03119022772,453.4997864,0.03167169541,453.4997864,0.03246035054,453.4997864,0.03147304431,453.4997864,0.03126121312,
453.0401917,0.03111383133,453.0401917,0.03161751479,453.0401917,0.0323269479,453.0401917,0.0309041217,453.0401917,0.03252088651,453.0401917,0.03102465905,453.0401917,0.03186185658,453.0401917,0.03274181485,453.0401917,0.03184141219,453.0401917,0.0315214172,
452.4273071,0.03152013943,452.4273071,0.03188988194,452.4273071,0.03251862526,452.4273071,0.03146614134,452.4273071,0.03269243985,452.4273071,0.03100717068,452.4273071,0.03206403181,452.4273071,0.03311514482,452.4273071,0.03247231618,452.4273071,0.03181316704,
451.9675903,0.03140132874,451.9675903,0.0323109962,451.9675903,0.0328576155,451.9675903,0.03156550974,451.9675903,0.03289871663,451.9675903,0.03141332045,451.9675903,0.03236702085,451.9675903,0.03350123763,451.9675903,0.03216964006,451.9675903,0.03186313808,
451.5078735,0.03150599822,451.5078735,0.03215681762,451.5078735,0.0324588716,451.5078735,0.03150321543,451.5078735,0.03315316886,451.5078735,0.0314876847,451.5078735,0.03245320916,451.5078735,0.03367692977,451.5078735,0.03224555403,451.5078735,0.03207208589,
