ppp_1mM,,ppp_500uM,,ppp_250uM,,ppp_125uM,,ppp_62uM,,ppp_31uM,,ppp_15uM,,ppp_7uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
470.9355164,0.0199495554,470.9355164,0.01962783001,470.9355164,0.01940242387,470.9355164,0.01929697767,470.9355164,0.01932723448,470.9355164,0.01961122826,470.9355164,0.01927963085,470.9355164,0.01926626265,
470.477417,0.02029283904,470.477417,0.0204078611,470.477417,0.01941035502,470.477417,0.01945973188,470.477417,0.0194756519,470.477417,0.01944690011,470.477417,0.01945615932,470.477417,0.01986955665,
470.0192871,0.02080122754,470.0192871,0.02051577717,470.0192871,0.02019113675,470.0192871,0.01998389699,470.0192871,0.0204351563,470.0192871,0.02053824812,470.0192871,0.02016312443,470.0192871,0.02005499788,
469.5611267,0.02119429968,469.5611267,0.02071012929,469.5611267,0.02052861266,469.5611267,0.02057798207,469.5611267,0.02053192444,469.5611267,0.02057936601,469.5611267,0.02058566362,469.5611267,0.02045550756,
468.9501648,0.02156033181,468.9501648,0.02157477662,468.9501648,0.021173371,468.9501648,0.02065474726,468.9501648,0.02097503468,468.9501648,0.02116603218,468.9501648,0.02092461474,468.9501648,0.02083769999,
468.4918823,0.02192190662,468.4918823,0.02162138,468.4918823,0.02117111534,468.4918823,0.02117954008,468.4918823,0.02138232067,468.4918823,0.02135260031,468.4918823,0.02131448127,468.4918823,0.02114578523,
468.0335999,0.02241331711,468.0335999,0.02204994299,468.0335999,0.02191983722,468.0335999,0.02139858156,468.0335999,0.02173874155,468.0335999,0.02128231898,468.0335999,0.02131238766,468.0335999,0.02136967704,
467.5752258,0.02264795452,467.5752258,0.02250335738,467.5752258,0.02212636918,467.5752258,0.02213244326,467.5752258,0.02209855989,467.5752258,0.02243874967,467.5752258,0.02185414732,467.5752258,0.02196484432,
466.9640503,0.02322502621,466.9640503,0.02296742424,466.9640503,0.02275279909,466.9640503,0.02256273851,466.9640503,0.02287933417,466.9640503,0.02243738621,466.9640503,0.02231738344,466.9640503,0.02229498327,
466.5056152,0.0237085633,466.5056152,0.02356659062,466.5056152,0.02289434336,466.5056152,0.02287360467,466.5056152,0.02321516722,466.5056152,0.02292629704,466.5056152,0.02270446531,466.5056152,0.02269546501,
466.0471191,0.02392491885,466.0471191,0.02352253906,466.0471191,0.02327456512,466.0471191,0.02344881743,466.0471191,0.02365402691,466.0471191,0.02313327976,466.0471191,0.02316519804,466.0471191,0.02325716801,
465.4357605,0.02428135276,465.4357605,0.02416612208,465.4357605,0.02367884852,465.4357605,0.02399450727,465.4357605,0.02410728484,465.4357605,0.02354314364,465.4357605,0.02351371199,465.4357605,0.02354623191,
464.9771729,0.02490053885,464.9771729,0.02445913106,464.9771729,0.02424412407,464.9771729,0.02451973967,464.9771729,0.02448706515,464.9771729,0.02407639287,464.9771729,0.02399185486,464.9771729,0.02403992228,
464.5185547,0.02536849305,464.5185547,0.02463462763,464.5185547,0.02455353923,464.5185547,0.02486720495,464.5185547,0.02464840747,464.5185547,0.024730362,464.5185547,0.02472471632,464.5185547,0.02442676201,
464.059906,0.02576434799,464.059906,0.02501692437,464.059906,0.02512544207,464.059906,0.02526079305,464.059906,0.02500677854,464.059906,0.02497198433,464.059906,0.02479440719,464.059906,0.02477683872,
463.4483032,0.02625347301,463.4483032,0.02563740872,463.4483032,0.02567277849,463.4483032,0.02611814439,463.4483032,0.02545824088,463.4483032,0.02525843307,463.4483032,0.0252061151,463.4483032,0.02527780272,
462.989563,0.02666312642,462.989563,0.02585632168,462.989563,0.02588989586,462.989563,0.02595501766,462.989563,0.02600610629,462.989563,0.02569680847,462.989563,0.02568464354,462.989563,0.02550866827,
462.5307617,0.02712447196,462.5307617,0.02633386105,462.5307617,0.02631276473,462.5307617,0.02634373493,462.5307617,0.02630916238,462.5307617,0.02626428008,462.5307617,0.02595628239,462.5307617,0.02590036392,
462.0719299,0.02763372473,462.0719299,0.02681365982,462.0719299,0.02668781765,462.0719299,0.02669354342,462.0719299,0.02657530457,462.0719299,0.02629134059,462.0719299,0.02642870508,462.0719299,0.02627855353,
461.460083,0.02800042182,461.460083,0.0275017973,461.460083,0.02742425539,461.460083,0.02713436261,461.460083,0.02711276151,461.460083,0.02693234943,461.460083,0.02668011002,461.460083,0.02696898207,
461.0011597,0.02842137404,461.0011597,0.02749879286,461.0011597,0.02741559781,461.0011597,0.02740531228,461.0011597,0.02710573561,461.0011597,0.02728139423,461.0011597,0.02705052122,461.0011597,0.02692494169,
460.5422058,0.02853837609,460.5422058,0.02793554403,460.5422058,0.02752240002,460.5422058,0.02759976685,460.5422058,0.02758928575,460.5422058,0.02729324624,460.5422058,0.0273301024,460.5422058,0.02709570527,
459.9302063,0.02930916846,459.9302063,0.02804683708,459.9302063,0.02792864293,459.9302063,0.02827030979,459.9302063,0.02791807055,459.9302063,0.02793471515,459.9302063,0.02786076628,459.9302063,0.02766939625,
459.4711304,0.02947416902,459.4711304,0.02899327688,459.4711304,0.02838539146,459.4711304,0.02829810418,459.4711304,0.02832355164,459.4711304,0.02822796069,459.4711304,0.02781652473,459.4711304,0.02779839188,
459.0120544,0.0301186759,459.0120544,0.02905106172,459.0120544,0.02891001664,459.0120544,0.02890340425,459.0120544,0.02853362076,459.0120544,0.02862778492,459.0120544,0.02872445993,459.0120544,0.02833985351,
458.5529175,0.03045965545,458.5529175,0.02947150916,458.5529175,0.02925195917,458.5529175,0.02885792032,458.5529175,0.02895982191,458.5529175,0.02910636365,458.5529175,0.02894894592,458.5529175,0.02869105339,
457.9406738,0.03058512323,457.9406738,0.02963438071,457.9406738,0.02939436212,457.9406738,0.02946605161,457.9406738,0.02917756326,457.9406738,0.02918423526,457.9406738,0.02942408435,457.9406738,0.02930554189,
457.4814453,0.03101081401,457.4814453,0.02950594574,457.4814453,0.02965358831,457.4814453,0.02958987467,457.4814453,0.02935300954,457.4814453,0.02950123698,457.4814453,0.02950148657,457.4814453,0.02939751931,
457.0221558,0.03126783669,457.0221558,0.02985237911,457.0221558,0.0299012661,457.0221558,0.02967703529,457.0221558,0.02977252938,457.0221558,0.02962498739,457.0221558,0.02944031544,457.0221558,0.02941305935,
456.5628662,0.03139996529,456.5628662,0.03041162156,456.5628662,0.03029350378,456.5628662,0.02987933159,456.5628662,0.03002576903,456.5628662,0.02994949371,456.5628662,0.02965494618,456.5628662,0.02976812236,
455.9503784,0.03164190426,455.9503784,0.03057954088,455.9503784,0.03031082451,455.9503784,0.03058709577,455.9503784,0.03030632809,455.9503784,0.030346632,455.9503784,0.03001245297,455.9503784,0.02989006229,
455.4909668,0.03196610883,455.4909668,0.03086815774,455.4909668,0.03064070456,455.4909668,0.03039385378,455.4909668,0.03042867035,455.4909668,0.03041431494,455.4909668,0.0300801117,455.4909668,0.03034974076,
455.0315552,0.03189417347,455.0315552,0.03085231595,455.0315552,0.03088302724,455.0315552,0.03067348339,455.0315552,0.03063545376,455.0315552,0.03048170358,455.0315552,0.03036595322,455.0315552,0.03035401739,
454.572052,0.03220434859,454.572052,0.03112139553,454.572052,0.03080073744,454.572052,0.03076094575,454.572052,0.0307575278,454.572052,0.03086434864,454.572052,0.03054640815,454.572052,0.03050411306,
453.9593506,0.03225687519,453.9593506,0.03155710176,453.9593506,0.03129865974,453.9593506,0.03123278543,453.9593506,0.03111419268,453.9593506,0.03115062416,453.9593506,0.03098796122,453.9593506,0.03069926612,
453.4997864,0.03249404579,453.4997864,0.03123748675,453.4997864,0.031583298,453.4997864,0.03138338029,453.4997864,0.03120638803,453.4997864,0.03113021143,453.4997864,0.03081679903,453.4997864,0.03085901402,
453.0401917,0.03246651217,453.0401917,0.03148420528,453.0401917,0.03168934956,453.0401917,0.03124872409,453.0401917,0.03132433817,453.0401917,0.03130497411,453.0401917,0.03116970323,453.0401917,0.03121122904,
452.4273071,0.03316803277,452.4273071,0.03176693246,452.4273071,0.03159162402,452.4273071,0.03157533705,452.4273071,0.03149305657,452.4273071,0.03162965178,452.4273071,0.0315111205,452.4273071,0.03116547503,
451.9675903,0.03322618082,451.9675903,0.03181806952,451.9675903,0.03203446418,451.9675903,0.03148509562,451.9675903,0.03158238158,451.9675903,0.03191450983,451.9675903,0.03151610121,451.9675903,0.0315787904,
451.5078735,0.03309262916,451.5078735,0.03256159276,451.5078735,0.03177325428,451.5078735,0.03206617758,451.5078735,0.03200358525,451.5078735,0.03224393725,451.5078735,0.03162210807,451.5078735,0.03176487237,
451.0480652,0.03331488371,451.0480652,0.03222453222,451.0480652,0.03222325072,451.0480652,0.03180088475,451.0480652,0.03214282542,451.0480652,0.0322464183,451.0480652,0.03187640011,451.0480652,0.03191952407,
450.434967,0.03340248764,450.434967,0.03235519677,450.434967,0.03241848201,450.434967,0.03194657713,450.434967,0.03203000501,450.434967,0.03201640397,450.434967,0.03240054473,450.434967,0.031828098,
449.9750977,0.03353121504,449.9750977,0.03269556537,449.9750977,0.03266726807,449.9750977,0.03239591792,449.9750977,0.03220557421,449.9750977,0.03199077025,449.9750977,0.03221179172,449.9750977,0.03231004998,
449.5151978,0.03382756189,449.5151978,0.03284398839,449.5151978,0.0325117074,449.5151978,0.03213248402,449.5151978,0.03226209059,449.5151978,0.03204274178,449.5151978,0.03238010406,449.5151978,0.03193064034,
449.0552368,0.03372465447,449.0552368,0.03243917599,449.0552368,0.03263087571,449.0552368,0.03226680309,449.0552368,0.03229540959,449.0552368,0.03230837733,449.0552368,0.0324218832,449.0552368,0.03223958984,
448.441925,0.03404406458,448.441925,0.03257191554,448.441925,0.03282506019,448.441925,0.03242988884,448.441925,0.03244590014,448.441925,0.03249267861,448.441925,0.03280261531,448.441925,0.03272523731,
447.9818726,0.03421381488,447.9818726,0.03305173293,447.9818726,0.03272129968,447.9818726,0.03218249232,447.9818726,0.03266495094,447.9818726,0.03292231262,447.9818726,0.03248883039,447.9818726,0.03223484755,
447.5217896,0.03434521705,447.5217896,0.03295880929,447.5217896,0.03299788013,447.5217896,0.03283399343,447.5217896,0.03265786171,447.5217896,0.03289698437,447.5217896,0.03300575912,447.5217896,0.03264884651,
447.061676,0.0344821848,447.061676,0.03281933814,447.061676,0.03330199793,447.061676,0.03267882019,447.061676,0.03280110657,447.061676,0.03285270184,447.061676,0.03269199282,447.061676,0.03268074617,
446.4481201,0.03450440988,446.4481201,0.03354091942,446.4481201,0.03309500217,446.4481201,0.03260378167,446.4481201,0.03272905946,446.4481201,0.03332740441,446.4481201,0.0331685096,446.4481201,0.03293753043,
445.987915,0.0344080627,445.987915,0.0333304517,445.987915,0.03345865384,445.987915,0.03271619231,445.987915,0.03318901733,445.987915,0.03290100396,445.987915,0.03293867409,445.987915,0.03272540495,
445.5276794,0.03419661894,445.5276794,0.03344246745,445.5276794,0.03368453681,445.5276794,0.03274748102,445.5276794,0.0329509899,445.5276794,0.03327533603,445.5276794,0.03329931572,445.5276794,0.03284887597,
445.0673828,0.03428434208,445.0673828,0.03335957974,445.0673828,0.03362574056,445.0673828,0.03288821504,445.0673828,0.03311835602,445.0673828,0.03349005431,445.0673828,0.03354953229,445.0673828,0.03307949752,
444.4536133,0.03448178992,444.4536133,0.03354183957,444.4536133,0.03358381614,444.4536133,0.03309464082,444.4536133,0.03326731548,444.4536133,0.0335194692,444.4536133,0.03373307735,444.4536133,0.03292582929,
443.9932251,0.03433062136,443.9932251,0.03365080431,443.9932251,0.03382904828,443.9932251,0.03320134059,443.9932251,0.03331644833,443.9932251,0.03355652094,443.9932251,0.03342552483,443.9932251,0.0328239426,
443.5328064,0.03445143998,443.5328064,0.03371438757,443.5328064,0.03359760344,443.5328064,0.03315182775,443.5328064,0.03319337592,443.5328064,0.03347288445,443.5328064,0.0335274376,443.5328064,0.03306494653,
443.0723572,0.0344298631,443.0723572,0.0334796235,443.0723572,0.03366795182,443.0723572,0.03292566165,443.0723572,0.03338306025,443.0723572,0.03305463865,443.0723572,0.03327969834,443.0723572,0.03308891132,
442.458374,0.0346624516,442.458374,0.03339664638,442.458374,0.0332316868,442.458374,0.03326393664,442.458374,0.03333741426,442.458374,0.03367477655,442.458374,0.03343100473,442.458374,0.03319862857,
441.9978333,0.03462841362,441.9978333,0.03356110677,441.9978333,0.0333102718,441.9978333,0.03306128457,441.9978333,0.03330921009,441.9978333,0.0331649892,441.9978333,0.03336628899,441.9978333,0.03284641728,
441.537262,0.03477452695,441.537262,0.03352442011,441.537262,0.03319248185,441.537262,0.03341447935,441.537262,0.03319309652,441.537262,0.03353403881,441.537262,0.03365259245,441.537262,0.03312763199,
441.0766296,0.03510663658,441.0766296,0.03356155753,441.0766296,0.03346567228,441.0766296,0.03317591175,441.0766296,0.03336653858,441.0766296,0.03357324749,441.0766296,0.03339930251,441.0766296,0.03346572816,
440.4624023,0.03522236645,440.4624023,0.03361637145,440.4624023,0.03340629116,440.4624023,0.03348913044,440.4624023,0.03330390155,440.4624023,0.03364937752,440.4624023,0.03329931572,440.4624023,0.03316110373,
440.001709,0.03512552753,440.001709,0.03384625539,440.001709,0.03344842046,440.001709,0.03366940469,440.001709,0.03327072412,440.001709,0.03373290598,440.001709,0.03350867704,440.001709,0.0333375521,
439.5409546,0.03499655053,439.5409546,0.03388347849,439.5409546,0.03350940347,439.5409546,0.03338135406,439.5409546,0.03342622146,439.5409546,0.0338319838,439.5409546,0.0337176621,439.5409546,0.03329763934,
438.9265747,0.03499958292,438.9265747,0.03385263681,438.9265747,0.03375394642,438.9265747,0.03334951401,438.9265747,0.03333615512,438.9265747,0.03388398141,438.9265747,0.03341814503,438.9265747,0.03340536729,
438.4657288,0.03486893326,438.4657288,0.03375918046,438.4657288,0.03375803307,438.4657288,0.03325046599,438.4657288,0.03350741789,438.4657288,0.03344129026,438.4657288,0.03338191286,438.4657288,0.03315523639,
438.0048523,0.0347379595,438.0048523,0.03376897052,438.0048523,0.03337531537,438.0048523,0.03346195444,438.0048523,0.03337028623,438.0048523,0.03344842046,438.0048523,0.03328824788,438.0048523,0.03320067003,
437.5439453,0.03496919572,437.5439453,0.03380459175,437.5439453,0.03359008208,437.5439453,0.03332139552,437.5439453,0.03332916647,437.5439453,0.03357109055,437.5439453,0.03333204612,437.5439453,0.03322699293,
436.9293518,0.03457837552,436.9293518,0.03353068233,436.9293518,0.03320676088,436.9293518,0.03293236345,436.9293518,0.03322193399,436.9293518,0.03330524266,436.9293518,0.03321668133,436.9293518,0.03300033882,
436.4683533,0.03433076292,436.4683533,0.03321626037,436.4683533,0.03321117535,436.4683533,0.03315512463,436.4683533,0.03301639855,436.4683533,0.03321874887,436.4683533,0.03305248544,436.4683533,0.03310335428,
436.0072937,0.03450656682,436.0072937,0.03329758346,436.0072937,0.03297171369,436.0072937,0.03309394047,436.0072937,0.03271940351,436.0072937,0.03310827166,436.0072937,0.0332091637,436.0072937,0.03277408332,
435.5462341,0.03404946998,435.5462341,0.03323037177,435.5462341,0.03287297115,435.5462341,0.03260554001,435.5462341,0.03301184624,435.5462341,0.03296537325,435.5462341,0.03292582929,435.5462341,0.03274954855,
434.9313965,0.03425403684,434.9313965,0.03312995285,434.9313965,0.0330539383,434.9313965,0.03303083777,434.9313965,0.03262970224,434.9313965,0.03276727349,434.9313965,0.03283089399,434.9313965,0.03286512569,
434.4702454,0.03390065953,434.4702454,0.03305016831,434.4702454,0.03277500719,434.4702454,0.0326237306,434.4702454,0.03257358819,434.4702454,0.03294543177,434.4702454,0.03254633024,434.4702454,0.03272559866,
434.0090332,0.03357212618,434.0090332,0.03289181739,434.0090332,0.03296537325,434.0090332,0.03258310258,434.0090332,0.0327369608,434.0090332,0.03285593912,434.0090332,0.03276015446,434.0090332,0.03241886944,
433.5477905,0.0336879231,433.5477905,0.03281780332,433.5477905,0.03287648782,433.5477905,0.0323606655,433.5477905,0.03242383525,433.5477905,0.03270974383,433.5477905,0.03287341818,433.5477905,0.03241736442,
432.9327698,0.03351896629,432.9327698,0.03302273899,432.9327698,0.03281459212,432.9327698,0.03275571764,432.9327698,0.03243530169,432.9327698,0.03294697031,432.9327698,0.0330256708,432.9327698,0.03239519149,
432.4714355,0.03342851624,432.4714355,0.03287944943,432.4714355,0.03242469952,432.4714355,0.03249968216,432.4714355,0.03237748146,432.4714355,0.03297632188,432.4714355,0.03267440945,432.4714355,0.03238286451,
432.0100708,0.03338898718,432.0100708,0.03304223716,432.0100708,0.03257679939,432.0100708,0.03252311796,432.0100708,0.03232047707,432.0100708,0.03287017718,432.0100708,0.03246743605,432.0100708,0.0323105529,
431.5486755,0.03339566663,431.5486755,0.0331187211,431.5486755,0.03270854428,431.5486755,0.03255338967,431.5486755,0.03281015158,431.5486755,0.03281635046,431.5486755,0.03236560151,431.5486755,0.03219180554,
430.9334106,0.03329814225,430.9334106,0.03278633952,430.9334106,0.0325878486,430.9334106,0.03260913864,430.9334106,0.0321729593,430.9334106,0.03263581544,430.9334106,0.0321986638,430.9334106,0.03219913691,
430.4719238,0.03360459581,430.4719238,0.03262604773,430.4719238,0.03257166222,430.4719238,0.03258449957,430.4719238,0.0322878249,430.4719238,0.03257721663,430.4719238,0.03226080537,430.4719238,0.03233330697,
430.0104065,0.03340528533,430.0104065,0.03274178877,430.0104065,0.03244634718,430.0104065,0.03219615296,430.0104065,0.03232728317,430.0104065,0.03213761374,430.0104065,0.03252827749,430.0104065,0.0320808664,
429.5488281,0.03358706087,429.5488281,0.03248444945,429.5488281,0.03249150887,429.5488281,0.03220602125,429.5488281,0.03214837238,429.5488281,0.03221770376,429.5488281,0.03244297206,429.5488281,0.03201007843,
428.9333496,0.03342367709,428.9333496,0.03251544386,428.9333496,0.03251497075,428.9333496,0.03230514005,428.9333496,0.0319913812,428.9333496,0.03217309713,428.9333496,0.03230104223,428.9333496,0.03193404153,
428.4717102,0.03381444141,428.4717102,0.03242283314,428.4717102,0.0322051309,428.4717102,0.03222040832,428.4717102,0.0318567045,428.4717102,0.03188163787,428.4717102,0.03207523376,428.4717102,0.03195058927,
428.0100098,0.03341588005,428.0100098,0.03240447864,428.0100098,0.03261695057,428.0100098,0.03195596859,428.0100098,0.03230001032,428.0100098,0.03188924119,428.0100098,0.03193506971,428.0100098,0.03210831806,
427.5483093,0.03365564346,427.5483093,0.03233233094,427.5483093,0.03238436952,427.5483093,0.03205631301,427.5483093,0.03221753612,427.5483093,0.03190336749,427.5483093,0.03216961399,427.5483093,0.03192211688,
426.9326172,0.03371752053,426.9326172,0.03209987283,426.9326172,0.03223030642,426.9326172,0.03188553825,426.9326172,0.03171669319,426.9326172,0.03165880218,426.9326172,0.03182862699,426.9326172,0.03162581101,
426.4707947,0.03339231387,426.4707947,0.03248924762,426.4707947,0.03220847622,426.4707947,0.0319205001,426.4707947,0.03186115995,426.4707947,0.03164039925,426.4707947,0.03222358599,426.4707947,0.03176041692,
426.0089417,0.03326234221,426.0089417,0.03217357397,426.0089417,0.03241220489,426.0089417,0.03216933459,426.0089417,0.03160250932,426.0089417,0.0317915827,426.0089417,0.03167564794,426.0089417,0.03163591772,
425.5470581,0.03331678361,425.5470581,0.03237541765,425.5470581,0.03223228455,425.5470581,0.03205464035,425.5470581,0.03197931498,425.5470581,0.03194133937,425.5470581,0.03193189576,425.5470581,0.03177746013,
424.9311523,0.03350056708,424.9311523,0.03231975436,424.9311523,0.03229178488,424.9311523,0.03215651214,424.9311523,0.03189790621,424.9311523,0.03195123002,424.9311523,0.03181851655,424.9311523,0.03159827739,
424.4692078,0.03335192055,424.4692078,0.03234312311,424.4692078,0.03185077012,424.4692078,0.03213691711,424.4692078,0.03177754581,424.4692078,0.03190333769,424.4692078,0.03181433678,424.4692078,0.03171329573,
424.0072021,0.0334664844,424.0072021,0.03213635832,424.0072021,0.03195532784,424.0072021,0.03227812052,424.0072021,0.0315509513,424.0072021,0.03142907098,424.0072021,0.03126844764,424.0072021,0.03151384741,
423.5451355,0.03336215019,423.5451355,0.03173749521,423.5451355,0.03213393316,423.5451355,0.03180709481,423.5451355,0.03154708073,423.5451355,0.03166373074,423.5451355,0.03143781051,423.5451355,0.03154819459,
422.9290466,0.03321103379,422.9290466,0.03172827885,422.9290466,0.03262043744,422.9290466,0.03191994131,422.9290466,0.03125954419,422.9290466,0.03153046593,422.9290466,0.031540066,422.9290466,0.03162230179,
422.4668884,0.03330565989,422.4668884,0.03188993782,422.4668884,0.03275348246,422.4668884,0.03174730018,422.4668884,0.03128511086,422.4668884,0.03115092963,422.4668884,0.03174106032,422.4668884,0.0312166512,
422.0047302,0.03306340799,422.0047302,0.03179473057,422.0047302,0.03316197172,422.0047302,0.03178793192,422.0047302,0.03133068234,422.0047302,0.03153633699,422.0047302,0.03158636019,422.0047302,0.03152857348,
421.5425415,0.03320899606,421.5425415,0.03197931498,421.5425415,0.03305298835,421.5425415,0.03191554174,421.5425415,0.0315534845,421.5425415,0.03145976737,421.5425415,0.03157040849,421.5425415,0.0312672779,
420.9262085,0.03247725219,420.9262085,0.03186102211,420.9262085,0.03283575177,420.9262085,0.03183152154,420.9262085,0.03140975907,420.9262085,0.03117343038,420.9262085,0.03165565804,420.9262085,0.03099090792,
420.4639282,0.03314149007,420.4639282,0.03179843351,420.4639282,0.03252130374,420.4639282,0.03215810284,420.4639282,0.03132208437,420.4639282,0.03142882138,420.4639282,0.03111091256,420.4639282,0.0310284961,
420.0015869,0.03300271183,420.0015869,0.03188375384,420.0015869,0.03201002255,420.0015869,0.03184500337,420.0015869,0.03142192215,420.0015869,0.03103780933,420.0015869,0.03094453923,420.0015869,0.03124101833,
419.5392456,0.03266380727,419.5392456,0.03166902438,419.5392456,0.03257314116,419.5392456,0.03200748935,419.5392456,0.03111372143,419.5392456,0.03125809878,419.5392456,0.03103222139,419.5392456,0.03090856969,
419.0768433,0.03250802308,419.0768433,0.03197026253,419.0768433,0.0319192186,419.0768433,0.0321742706,419.0768433,0.03095746413,419.0768433,0.03130700439,419.0768433,0.03132041544,419.0768433,0.03114470094,
418.4602661,0.03228001669,418.4602661,0.03157912195,418.4602661,0.03209059313,418.4602661,0.03210770711,418.4602661,0.0309845414,418.4602661,0.03132180497,418.4602661,0.0308141876,418.4602661,0.03075980581,
417.9977722,0.03241778165,417.9977722,0.03148503974,417.9977722,0.0317729488,417.9977722,0.03236069158,417.9977722,0.03089756332,417.9977722,0.03073613346,417.9977722,0.03070415556,417.9977722,0.03066265024,
417.5352478,0.03218589351,417.5352478,0.03131949529,417.5352478,0.03151457012,417.5352478,0.03215414286,417.5352478,0.03092944436,417.5352478,0.03070973977,417.5352478,0.03087760694,417.5352478,0.03087663464,
417.0726929,0.03251985461,417.0726929,0.03115037456,417.0726929,0.03111299686,417.0726929,0.03220426664,417.0726929,0.03089328296,417.0726929,0.03081885539,417.0726929,0.03065278754,417.0726929,0.03076275252,
416.4559021,0.03203574568,416.4559021,0.03114297614,416.4559021,0.03107740358,416.4559021,0.03222746029,416.4559021,0.03076239116,416.4559021,0.03068123572,416.4559021,0.03065587208,416.4559021,0.03042464331,
415.9932556,0.03198569641,415.9932556,0.03107751533,415.9932556,0.03091682494,415.9932556,0.03206779435,415.9932556,0.03045029938,415.9932556,0.03053457662,415.9932556,0.03083150089,415.9932556,0.0304503534,
415.5305786,0.03188779205,415.5305786,0.03111299686,415.5305786,0.03072557598,415.5305786,0.03217415884,415.5305786,0.03069204278,415.5305786,0.03072946519,415.5305786,0.03037397563,415.5305786,0.03047184646,
415.0678711,0.03192913532,415.0678711,0.0309566576,415.0678711,0.03075755574,415.0678711,0.03230143338,415.0678711,0.03053874336,415.0678711,0.030461099,415.0678711,0.03047726117,415.0678711,0.03035929054,
414.4508667,0.03187988326,414.4508667,0.03068006784,414.4508667,0.03059548326,414.4508667,0.03213295713,414.4508667,0.03006094322,414.4508667,0.03056826442,414.4508667,0.03020816296,414.4508667,0.0300608594,
413.9880981,0.03163767233,413.9880981,0.03058642894,413.9880981,0.0306717623,413.9880981,0.0321457535,413.9880981,0.03020483255,413.9880981,0.03007534146,413.9880981,0.03004734963,413.9880981,0.02999897301,
413.5252686,0.03149110824,413.5252686,0.03062731586,413.5252686,0.03041489795,413.5252686,0.03211180121,413.5252686,0.03027682379,413.5252686,0.03026777506,413.5252686,0.02997534163,413.5252686,0.02997442707,
413.0623779,0.03148401156,413.0623779,0.03065587208,413.0623779,0.03030274622,413.0623779,0.03194551915,413.0623779,0.03002643399,413.0623779,0.03003078885,413.0623779,0.02985828556,413.0623779,0.02997378819,
412.4451904,0.03110940941,412.4451904,0.03047689982,412.4451904,0.03016473539,412.4451904,0.03156292066,412.4451904,0.02946092747,412.4451904,0.02965774573,412.4451904,0.02934392542,412.4451904,0.02970095538,
411.9822388,0.03080615588,411.9822388,0.03018796071,411.9822388,0.02980890311,411.9822388,0.03149514273,411.9822388,0.02955568023,411.9822388,0.02992580831,411.9822388,0.02949713543,411.9822388,0.02925854921,
411.5192566,0.03050133586,411.5192566,0.02999018133,411.5192566,0.02977125533,411.5192566,0.0316930525,411.5192566,0.02973665856,411.5192566,0.02927430533,411.5192566,0.0289689526,411.5192566,0.02957003377,
411.0562134,0.03095062636,411.0562134,0.02990564704,411.0562134,0.02986011468,411.0562134,0.03144635633,411.0562134,0.02956249751,411.0562134,0.02942995541,411.0562134,0.02929230407,411.0562134,0.02921718173,
410.4388123,0.03064523265,410.4388123,0.02983127907,410.4388123,0.02987996861,410.4388123,0.03128382936,410.4388123,0.02942929044,410.4388123,0.02931678481,410.4388123,0.0292862393,410.4388123,0.02923454158,
409.975708,0.0308873076,409.975708,0.02983488329,409.975708,0.02951655723,409.975708,0.03129278868,409.975708,0.02917947248,409.975708,0.02960561588,409.975708,0.02945286594,409.975708,0.02921338938,
409.5125732,0.03080232069,409.5125732,0.02979545668,409.5125732,0.02977289073,409.5125732,0.03112423234,409.5125732,0.02919807844,409.5125732,0.02912299894,409.5125732,0.02906011231,409.5125732,0.02928629518,
409.0493774,0.0306246765,409.0493774,0.02996968292,409.0493774,0.02951464616,409.0493774,0.03096663766,409.0493774,0.02915178984,409.0493774,0.02912690304,409.0493774,0.02900246345,409.0493774,0.02895492315,
408.4317627,0.03068451397,408.4317627,0.02940419503,408.4317627,0.0292067714,408.4317627,0.03064581566,408.4317627,0.02888364904,408.4317627,0.02878848836,408.4317627,0.02894966677,408.4317627,0.02867009304,
407.9685059,0.03061315045,407.9685059,0.02934896573,407.9685059,0.02934666723,407.9685059,0.03037064523,407.9685059,0.02887786739,407.9685059,0.02860726975,407.9685059,0.02862374857,407.9685059,0.0285811983,
407.5052185,0.03046917915,407.5052185,0.02916222624,407.5052185,0.02895987593,407.5052185,0.03013143875,407.5052185,0.02855169959,407.5052185,0.02847673371,407.5052185,0.0287777558,407.5052185,0.02840697579,
407.0419006,0.03015399724,407.0419006,0.02913800254,407.0419006,0.02885758877,407.0419006,0.02994208783,407.0419006,0.02851825021,407.0419006,0.02839202434,407.0419006,0.02866292931,407.0419006,0.02850863151,
406.4240723,0.03019869886,406.4240723,0.02894631773,406.4240723,0.02885056287,406.4240723,0.02959123254,406.4240723,0.02827674709,406.4240723,0.02835618332,406.4240723,0.02817945369,406.4240723,0.02823522501,
405.9606628,0.02982337587,405.9606628,0.02892423794,405.9606628,0.02861290984,405.9606628,0.02938017994,405.9606628,0.02807511389,405.9606628,0.028112147,405.9606628,0.02801497281,405.9606628,0.02810029872,
405.4971924,0.02994233742,405.4971924,0.02868610248,405.4971924,0.02868145704,405.4971924,0.02914295904,405.4971924,0.02808044292,405.4971924,0.02834750712,405.4971924,0.0280536022,405.4971924,0.02803998999,
