pp_1mM,,pp_500uM,,pp_250uM,,pp_125uM,,pp_62uM,,pp_31uM,,pp_15uM,,pp_7uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
507.4469604,0.01941433549,507.4469604,0.01932152361,507.4469604,0.01964383572,507.4469604,0.01942586713,507.4469604,0.01977851614,507.4469604,0.02003718726,507.4469604,0.02016984858,507.4469604,0.01937116124,
506.9922791,0.0198170431,506.9922791,0.01953432336,506.9922791,0.01962092333,506.9922791,0.0195361916,506.9922791,0.01976838522,506.9922791,0.02010935545,506.9922791,0.02008189261,506.9922791,0.01963617094,
506.5375366,0.01992454007,506.5375366,0.01972563565,506.5375366,0.01990557089,506.5375366,0.01962327957,506.5375366,0.0201989729,506.5375366,0.02036488801,506.5375366,0.02052307688,506.5375366,0.01982284151,
505.9311218,0.01999438554,505.9311218,0.01992890425,505.9311218,0.02013891004,505.9311218,0.02031497471,505.9311218,0.02030095086,505.9311218,0.02045897953,505.9311218,0.02092160098,505.9311218,0.01995250955,
505.4762878,0.0204777848,505.4762878,0.02004060335,505.4762878,0.02039576136,505.4762878,0.02005358972,505.4762878,0.02036000416,505.4762878,0.02087303437,505.4762878,0.02074678428,505.4762878,0.02001021616,
505.0213928,0.02058045194,505.0213928,0.02026506513,505.0213928,0.02044039406,505.0213928,0.02013747394,505.0213928,0.02057309635,505.0213928,0.02071680874,505.0213928,0.02106135152,505.0213928,0.02014726214,
504.5664673,0.02055909112,504.5664673,0.02039877325,504.5664673,0.02054600976,504.5664673,0.02031293884,504.5664673,0.02064546198,504.5664673,0.02086092159,504.5664673,0.02114450745,504.5664673,0.02063240483,
503.9598389,0.02074450254,503.9598389,0.02050847746,503.9598389,0.020817196,503.9598389,0.0207547117,503.9598389,0.02114689909,503.9598389,0.02101874724,503.9598389,0.02136141062,503.9598389,0.02055854909,
503.5047913,0.02086776495,503.5047913,0.02068993077,503.5047913,0.02101953514,503.5047913,0.0207928922,503.5047913,0.02102646418,503.5047913,0.0210618414,503.5047913,0.02136059478,503.5047913,0.02081309631,
503.0497131,0.02098630928,503.0497131,0.02068623714,503.0497131,0.02104743943,503.0497131,0.02074667625,503.0497131,0.02118307352,503.0497131,0.02122101746,503.0497131,0.02157129347,503.0497131,0.02108463831,
502.4428711,0.0212729387,502.4428711,0.0210241545,502.4428711,0.02121963166,502.4428711,0.02117464878,502.4428711,0.02114040405,502.4428711,0.02151049674,502.4428711,0.0217400752,502.4428711,0.0208102446,
501.9877014,0.02105534635,501.9877014,0.02097071521,501.9877014,0.02139692381,501.9877014,0.02095582709,501.9877014,0.02146920934,501.9877014,0.02127940953,501.9877014,0.02147010714,501.9877014,0.02097688243,
501.5324707,0.02164412662,501.5324707,0.02107637934,501.5324707,0.0214088615,501.5324707,0.02114225179,501.5324707,0.0213026274,501.5324707,0.02143116109,501.5324707,0.02187170461,501.5324707,0.0210776832,
500.9254456,0.02158930339,500.9254456,0.02102798596,500.9254456,0.02135355212,500.9254456,0.02138444223,500.9254456,0.02134890296,500.9254456,0.02164181322,500.9254456,0.02165024728,500.9254456,0.02153892256,
500.4701233,0.02165887319,500.4701233,0.02132296376,500.4701233,0.02149341628,500.4701233,0.02140113898,500.4701233,0.02150073275,500.4701233,0.02156775817,500.4701233,0.02172842622,500.4701233,0.02116600424,
500.0147705,0.02174995281,500.0147705,0.02128612436,500.0147705,0.02150549181,500.0147705,0.02141207084,500.0147705,0.02158334665,500.0147705,0.02149094082,500.0147705,0.02180313505,500.0147705,0.02125434577,
499.5593567,0.0219424367,499.5593567,0.0212490987,499.5593567,0.02163637057,499.5593567,0.02145767771,499.5593567,0.02164077945,499.5593567,0.02164061554,499.5593567,0.02196255699,499.5593567,0.02132192999,
498.9520569,0.02161057852,498.9520569,0.02142020129,498.9520569,0.02151944675,498.9520569,0.02147062309,498.9520569,0.02166026086,498.9520569,0.02174589783,498.9520569,0.02182153612,498.9520569,0.02168635651,
498.4965515,0.02214728855,498.4965515,0.02144685201,498.4965515,0.02145063318,498.4965515,0.02172020823,498.4965515,0.02175735682,498.4965515,0.02162676677,498.4965515,0.02195779234,498.4965515,0.02136489004,
498.0409851,0.02230569348,498.0409851,0.02136970311,498.0409851,0.02144810371,498.0409851,0.02199931815,498.0409851,0.02167509124,498.0409851,0.02160570957,498.0409851,0.02187859267,498.0409851,0.02143776976,
497.4335327,0.02196416445,497.4335327,0.02159420028,497.4335327,0.02134354599,497.4335327,0.02187957242,497.4335327,0.02166619338,497.4335327,0.0218730662,497.4335327,0.02190497331,497.4335327,0.02158427052,
496.9778748,0.02223179676,496.9778748,0.02155037411,496.9778748,0.02170782536,496.9778748,0.02209904976,496.9778748,0.0216517169,496.9778748,0.02189481817,496.9778748,0.02203090675,496.9778748,0.02141971141,
496.5221558,0.0222234875,496.5221558,0.02178313024,496.5221558,0.0214218609,496.5221558,0.02195517905,496.5221558,0.02162200585,496.5221558,0.02201775461,496.5221558,0.0219227504,496.5221558,0.02136915922,
496.0664368,0.02217246033,496.0664368,0.02170203067,496.0664368,0.02163873799,496.0664368,0.02216695808,496.0664368,0.02167636901,496.0664368,0.02194352448,496.0664368,0.021965608,496.0664368,0.02137046494,
495.4587097,0.02226852626,495.4587097,0.02162295766,495.4587097,0.0216099266,495.4587097,0.02200629003,495.4587097,0.02162750252,495.4587097,0.02179565094,495.4587097,0.02179567702,495.4587097,0.02152730711,
495.0028687,0.02220828459,495.0028687,0.02162758261,495.0028687,0.02144682594,495.0028687,0.02196225896,495.0028687,0.02168722637,495.0028687,0.02180534042,495.0028687,0.02164758183,495.0028687,0.02138506621,
494.5469666,0.02191831358,494.5469666,0.02169051953,494.5469666,0.02117858827,494.5469666,0.02193459496,494.5469666,0.02143091522,494.5469666,0.02194167301,494.5469666,0.02186522633,494.5469666,0.02130776644,
493.9390564,0.02189748548,493.9390564,0.02155053802,493.9390564,0.02110966668,493.9390564,0.02178133465,493.9390564,0.02127315663,493.9390564,0.02156865597,493.9390564,0.02163876593,493.9390564,0.02134612948,
493.4830933,0.02172121592,493.4830933,0.02165753953,493.4830933,0.02135531977,493.4830933,0.02169269696,493.4830933,0.0215500202,493.4830933,0.021655716,493.4830933,0.02160461992,493.4830933,0.02117402293,
493.0270386,0.02190655097,493.0270386,0.02156261541,493.0270386,0.02105559222,493.0270386,0.02138000913,493.0270386,0.02127712592,493.0270386,0.02131271362,493.0270386,0.02135311626,493.0270386,0.02095868066,
492.5709839,0.02164945938,492.5709839,0.02133715712,492.5709839,0.02089829557,492.5709839,0.02117570862,492.5709839,0.02106393315,492.5709839,0.02132687904,492.5709839,0.0211359188,492.5709839,0.0210878998,
491.9628296,0.02169000171,491.9628296,0.02135257237,491.9628296,0.02091619559,491.9628296,0.02114706114,491.9628296,0.02088658884,491.9628296,0.02144024335,491.9628296,0.02109404095,491.9628296,0.02099310048,
491.5066528,0.02153690904,491.5066528,0.02148968913,491.5066528,0.02099913172,491.5066528,0.02123137563,491.5066528,0.02108610608,491.5066528,0.02112605423,491.5066528,0.02095873468,491.5066528,0.02136464603,
491.0504456,0.02161580324,491.0504456,0.02146167494,491.0504456,0.02088346519,491.0504456,0.02112844586,491.0504456,0.02125442587,491.0504456,0.02151520178,491.0504456,0.021192858,491.0504456,0.02112483047,
490.4420776,0.02140010521,490.4420776,0.02138664387,490.4420776,0.02103757672,490.4420776,0.02128234506,490.4420776,0.02093341574,490.4420776,0.02112638019,490.4420776,0.02091095224,490.4420776,0.02087110654,
489.9857788,0.02136905119,489.9857788,0.02137198672,489.9857788,0.02067190409,489.9857788,0.02097919025,489.9857788,0.02098671533,489.9857788,0.02107268199,489.9857788,0.02077168413,489.9857788,0.02080970071,
489.5294189,0.02093789913,489.5294189,0.02085364237,489.5294189,0.02044842578,489.5294189,0.02064912766,489.5294189,0.02065496333,489.5294189,0.02061022818,489.5294189,0.02055911906,489.5294189,0.02062222548,
489.0730286,0.02080769092,489.0730286,0.02058463171,489.0730286,0.0203618221,489.0730286,0.02064570598,489.0730286,0.02071602084,489.0730286,0.02064253017,489.0730286,0.02052218094,489.0730286,0.02029519901,
488.4644165,0.02067820169,488.4644165,0.02031253278,488.4644165,0.02007557452,488.4644165,0.02005830593,488.4644165,0.02032088675,488.4644165,0.02022552304,488.4644165,0.02024827711,488.4644165,0.02001875453,
488.0079346,0.02094523236,488.0079346,0.02049897797,488.0079346,0.02015219629,488.0079346,0.02042416856,488.0079346,0.02049233019,488.0079346,0.02050530165,488.0079346,0.02053645626,488.0079346,0.02043323033,
487.5513916,0.02092812024,487.5513916,0.02061818168,487.5513916,0.02026959509,487.5513916,0.02013538592,487.5513916,0.0202018749,487.5513916,0.02052068897,487.5513916,0.02035935409,487.5513916,0.02037918568,
486.942627,0.02034801431,486.942627,0.02013180591,486.942627,0.01971358247,486.942627,0.02006248012,486.942627,0.01987551711,486.942627,0.02017603256,486.942627,0.0200221166,486.942627,0.01983143017,
486.4859924,0.0203019809,486.4859924,0.01987622119,486.4859924,0.01971044019,486.4859924,0.01994134299,486.4859924,0.02019775286,486.4859924,0.01999465749,486.4859924,0.01994857937,486.4859924,0.01965423673,
486.0292969,0.02003626712,486.0292969,0.01990529895,486.0292969,0.01958504133,486.0292969,0.01981146261,486.0292969,0.02007828653,486.0292969,0.01968134753,486.0292969,0.01966897026,486.0292969,0.01983107813,
485.5725708,0.01982029527,485.5725708,0.01950697601,485.5725708,0.01941820607,485.5725708,0.01955056936,485.5725708,0.01960597374,485.5725708,0.01963923126,485.5725708,0.01943596452,485.5725708,0.01939284243,
484.963562,0.01972506754,484.963562,0.01938964799,484.963562,0.01901272871,484.963562,0.0189876873,484.963562,0.01932810061,484.963562,0.01929982007,484.963562,0.01919899695,484.963562,0.01908797398,
484.5067444,0.01954845712,484.5067444,0.01923533529,484.5067444,0.01919188164,484.5067444,0.01918433234,484.5067444,0.0195123367,484.5067444,0.01930006221,484.5067444,0.01935300045,484.5067444,0.01906187087,
484.0498657,0.01948212273,484.0498657,0.01921477169,484.0498657,0.0192183964,484.0498657,0.01912549138,484.0498657,0.01952511631,484.0498657,0.01944644004,484.0498657,0.0192165561,484.0498657,0.0190536771,
483.4406738,0.0194597058,483.4406738,0.01935838535,483.4406738,0.01922204904,483.4406738,0.01922965236,483.4406738,0.01967747509,483.4406738,0.01933226734,483.4406738,0.0192550607,483.4406738,0.01902952418,
482.9837036,0.01957518421,482.9837036,0.01918208785,482.9837036,0.01928390749,482.9837036,0.01926423423,482.9837036,0.0196880661,482.9837036,0.0192950014,482.9837036,0.01921471581,482.9837036,0.01913509518,
482.5267029,0.01909170672,482.5267029,0.01923714764,482.5267029,0.01898841746,482.5267029,0.01870764047,482.5267029,0.01928528771,482.5267029,0.01887509599,482.5267029,0.01901308075,482.5267029,0.01863578521,
482.0696716,0.01903101243,482.0696716,0.01888339594,482.0696716,0.01867596805,482.0696716,0.01846194081,482.0696716,0.01919418015,482.0696716,0.01879191399,482.0696716,0.01869688369,482.0696716,0.01862954348,
481.4602051,0.01868061535,481.4602051,0.01841397397,481.4602051,0.01849624515,481.4602051,0.01845988818,481.4602051,0.0188503582,481.4602051,0.01857855916,481.4602051,0.01844406128,481.4602051,0.01852947101,
481.0030518,0.01845543087,481.0030518,0.01827685349,481.0030518,0.01822528988,481.0030518,0.01832934096,481.0030518,0.0187562611,481.0030518,0.01840228029,481.0030518,0.01835048385,481.0030518,0.01834243722,
480.5458679,0.01850572601,480.5458679,0.01830709353,480.5458679,0.01809629798,480.5458679,0.01794254966,480.5458679,0.01874501817,480.5458679,0.01829294488,480.5458679,0.01809618995,480.5458679,0.01809697226,
479.9362488,0.01810382679,479.9362488,0.01800589822,479.9362488,0.01792091504,479.9362488,0.0177799575,479.9362488,0.01825547032,479.9362488,0.01813777909,479.9362488,0.0179806985,479.9362488,0.01766188256,
479.4789734,0.01792323403,479.4789734,0.01792582497,479.4789734,0.01755766571,479.4789734,0.01791905239,479.4789734,0.01805125736,479.4789734,0.01790532283,479.4789734,0.01768684946,479.4789734,0.01779063791,
479.021637,0.01814047806,479.021637,0.01789267175,479.021637,0.01772955805,479.021637,0.0176192876,479.021637,0.01811054721,479.021637,0.01817308366,479.021637,0.01800441556,479.021637,0.01754688472,
478.56427,0.01805476472,478.56427,0.01790275984,478.56427,0.01775220968,478.56427,0.01761707664,478.56427,0.01799718477,478.56427,0.0181496013,478.56427,0.01755866408,478.56427,0.01765117981,
477.9544067,0.01801377721,477.9544067,0.01784395799,477.9544067,0.01767228916,477.9544067,0.0177704934,477.9544067,0.01784603484,477.9544067,0.01797085069,477.9544067,0.01780409552,477.9544067,0.01778246649,
477.4969482,0.01811105944,477.4969482,0.01775228977,477.4969482,0.01781876758,477.4969482,0.0174961891,477.4969482,0.01791101508,477.4969482,0.01781884767,477.4969482,0.01780619845,477.4969482,0.01769410074,
477.0394287,0.01808191277,477.0394287,0.01782974415,477.0394287,0.01771540195,477.0394287,0.01753195375,477.0394287,0.01775587723,477.0394287,0.01800649241,477.0394287,0.01772473194,477.0394287,0.0178260766,
476.4293823,0.01808212884,476.4293823,0.01778289862,476.4293823,0.01746112853,476.4293823,0.01736493409,476.4293823,0.01775005274,476.4293823,0.01767288335,476.4293823,0.01755170897,476.4293823,0.01775795408,
475.9717712,0.01790864021,475.9717712,0.01777027734,475.9717712,0.01773314551,475.9717712,0.01750155166,475.9717712,0.01767104864,475.9717712,0.0176095292,475.9717712,0.01738150418,475.9717712,0.01777332462,
475.5141296,0.01830377243,475.5141296,0.01773810573,475.5141296,0.01804189384,475.5141296,0.01765821688,475.5141296,0.01780449972,475.5141296,0.01792725362,475.5141296,0.0176959075,475.5141296,0.01772891171,
475.0564575,0.01847088151,475.0564575,0.0176547654,475.0564575,0.01781070232,475.0564575,0.01801307686,475.0564575,0.01798256114,475.0564575,0.018112652,475.0564575,0.01800233684,475.0564575,0.01807681285,
474.446167,0.01855286583,474.446167,0.01814236678,474.446167,0.018290326,474.446167,0.0177964624,474.446167,0.01802699827,474.446167,0.01823311858,474.446167,0.01828349568,474.446167,0.01806132309,
473.9883728,0.01881421544,473.9883728,0.0180827491,473.9883728,0.01828060672,473.9883728,0.01806445234,473.9883728,0.01818711869,473.9883728,0.01810444705,473.9883728,0.01806302369,473.9883728,0.01811132953,
473.5305786,0.01905551553,473.5305786,0.0182363037,473.5305786,0.01843927987,473.5305786,0.01842075214,473.5305786,0.01847144961,473.5305786,0.01847709343,473.5305786,0.01856040396,473.5305786,0.01814997755,
473.0727234,0.01926923916,473.0727234,0.0182651896,473.0727234,0.01857882924,473.0727234,0.01831206121,473.0727234,0.01860492863,473.0727234,0.01859247312,473.0727234,0.0183970686,473.0727234,0.01838764176,
472.4621582,0.0196073018,472.4621582,0.01890307851,472.4621582,0.01887771674,472.4621582,0.01901002415,472.4621582,0.01891713776,472.4621582,0.01911315694,472.4621582,0.01864943095,472.4621582,0.01856915839,
472.0042114,0.01961526275,472.0042114,0.01906974241,472.0042114,0.01911077648,472.0042114,0.01887863688,472.0042114,0.01899604313,472.0042114,0.01917921938,472.0042114,0.01891021617,472.0042114,0.01898387447,
471.5462341,0.01999194734,471.5462341,0.01937297545,471.5462341,0.01945856772,471.5462341,0.01904418319,471.5462341,0.01934601739,471.5462341,0.01956451498,471.5462341,0.01918338612,471.5462341,0.01921149716,
470.9355164,0.02026124112,470.9355164,0.01962531172,470.9355164,0.01982067339,470.9355164,0.01953269914,470.9355164,0.01962861419,470.9355164,0.01969800703,470.9355164,0.01964632794,470.9355164,0.01969253458,
470.477417,0.02027906105,470.477417,0.01986443438,470.477417,0.01979669556,470.477417,0.01973406039,470.477417,0.01965133846,470.477417,0.02023675106,470.477417,0.0199387148,470.477417,0.01983993873,
470.0192871,0.02106281929,470.0192871,0.02065124363,470.0192871,0.02043154836,470.0192871,0.02015802637,470.0192871,0.02042753249,470.0192871,0.0205163192,470.0192871,0.02028340101,470.0192871,0.02032525465,
469.5611267,0.02120617777,469.5611267,0.02058392577,469.5611267,0.02067456394,469.5611267,0.02053580619,469.5611267,0.02077570185,469.5611267,0.02083615214,469.5611267,0.02077586576,469.5611267,0.02078689076,
468.9501648,0.02159028314,468.9501648,0.02105157077,468.9501648,0.02107928507,468.9501648,0.02113214135,468.9501648,0.0211467091,468.9501648,0.02113214135,468.9501648,0.02135113254,468.9501648,0.02096946537,
468.4918823,0.02203300409,468.4918823,0.02142047323,468.4918823,0.02160682343,468.4918823,0.02122441679,468.4918823,0.02174176089,468.4918823,0.02156930789,468.4918823,0.02184252255,468.4918823,0.02149686962,
468.0335999,0.02222160622,468.0335999,0.02172461711,468.0335999,0.02167707682,468.0335999,0.02175332792,468.0335999,0.02166170254,468.0335999,0.02172056213,468.0335999,0.02216703817,468.0335999,0.02171737887,
467.5752258,0.02282427438,467.5752258,0.02244815417,467.5752258,0.02234032936,467.5752258,0.02210455202,467.5752258,0.02215761319,467.5752258,0.02223443985,467.5752258,0.02220632322,467.5752258,0.02210291661,
466.9640503,0.02326489612,466.9640503,0.02262043767,466.9640503,0.02263630927,466.9640503,0.0225127358,466.9640503,0.02256898209,466.9640503,0.0227877181,466.9640503,0.02276100963,466.9640503,0.02270004712,
466.5056152,0.02354194038,466.5056152,0.02316675335,466.5056152,0.02308340184,466.5056152,0.02301614173,466.5056152,0.02292127535,466.5056152,0.02298934013,466.5056152,0.02346253395,466.5056152,0.02299526148,
466.0471191,0.02377508394,466.0471191,0.02354795299,466.0471191,0.02359165251,466.0471191,0.02322906628,466.0471191,0.02361526713,466.0471191,0.02343657799,466.0471191,0.02367761731,466.0471191,0.02335079759,
465.4357605,0.02424853109,465.4357605,0.02385039069,465.4357605,0.02406725474,465.4357605,0.02353606559,465.4357605,0.02387270704,465.4357605,0.02407280914,465.4357605,0.02416122332,465.4357605,0.02372625284,
464.9771729,0.02456709929,464.9771729,0.02446792275,464.9771729,0.02413637377,464.9771729,0.024459159,464.9771729,0.02415002882,464.9771729,0.02440576069,464.9771729,0.02464920282,464.9771729,0.02403726801,
464.5185547,0.02500590123,464.5185547,0.02450911328,464.5185547,0.02453025803,464.5185547,0.02451390587,464.5185547,0.02462377772,464.5185547,0.02470142581,464.5185547,0.02507092059,464.5185547,0.02426637895,
464.059906,0.0255150646,464.059906,0.02521390654,464.059906,0.02501728199,464.059906,0.0251055304,464.059906,0.02528087609,464.059906,0.02516760118,464.059906,0.02519248053,464.059906,0.02496685646,
463.4483032,0.02621486597,463.4483032,0.0256939251,463.4483032,0.02567923255,463.4483032,0.0254620295,463.4483032,0.02563378401,463.4483032,0.02578906901,463.4483032,0.0257108435,463.4483032,0.02538150176,
462.989563,0.02625174075,462.989563,0.02579981089,462.989563,0.0256564673,462.989563,0.02577239648,462.989563,0.02619586699,462.989563,0.02585162222,462.989563,0.02621153928,462.989563,0.02583368309,
462.5307617,0.02672949433,462.5307617,0.02616889402,462.5307617,0.02629048936,462.5307617,0.02642323077,462.5307617,0.02632263862,462.5307617,0.0265098121,462.5307617,0.02661179565,462.5307617,0.02630275488,
462.0719299,0.02707019262,462.0719299,0.02652224898,462.0719299,0.02637330256,462.0719299,0.02666802704,462.0719299,0.02637013979,462.0719299,0.02687743492,462.0719299,0.02689561062,462.0719299,0.02673026547,
461.460083,0.02724958584,461.460083,0.02746448666,461.460083,0.0268912036,461.460083,0.02682321519,461.460083,0.0270324219,461.460083,0.02737344056,461.460083,0.02706402168,461.460083,0.02731050178,
461.0011597,0.02732913755,461.0011597,0.02722279541,461.0011597,0.02724878676,461.0011597,0.02734476887,461.0011597,0.0272226315,461.0011597,0.02774830721,461.0011597,0.02778655291,461.0011597,0.02732734568,
460.5422058,0.02792817354,460.5422058,0.02727794833,460.5422058,0.02718718909,460.5422058,0.02712358907,460.5422058,0.02751070634,460.5422058,0.02773782052,460.5422058,0.02786402404,460.5422058,0.02781089395,
459.9302063,0.02830161341,459.9302063,0.02818912268,459.9302063,0.02789874747,459.9302063,0.02771831304,459.9302063,0.02793993428,459.9302063,0.0284138564,459.9302063,0.02848367207,459.9302063,0.02816945501,
459.4711304,0.02852748334,459.4711304,0.0280396305,459.4711304,0.02803711779,459.4711304,0.02810709178,459.4711304,0.02821726911,459.4711304,0.02845379338,459.4711304,0.02897883207,459.4711304,0.02859004587,
459.0120544,0.02908922918,459.0120544,0.02883827873,459.0120544,0.02899211459,459.0120544,0.02873054519,459.0120544,0.02878458798,459.0120544,0.02902739868,459.0120544,0.02929166704,459.0120544,0.02918592468,
458.5529175,0.02945416793,458.5529175,0.02906894125,458.5529175,0.02916778997,458.5529175,0.02907240205,458.5529175,0.02927737869,458.5529175,0.02934359387,458.5529175,0.02936658077,458.5529175,0.02919231914,
457.9406738,0.02956283092,457.9406738,0.02911632881,457.9406738,0.02941840515,457.9406738,0.02939948626,457.9406738,0.02953279391,457.9406738,0.02971517481,457.9406738,0.02962734178,457.9406738,0.0294321999,
457.4814453,0.03010827117,457.4814453,0.02958009392,457.4814453,0.02961556427,457.4814453,0.02928410657,457.4814453,0.02981625125,457.4814453,0.02980055846,457.4814453,0.02984741516,457.4814453,0.02949522436,
457.0221558,0.02987689152,457.0221558,0.02976110764,457.0221558,0.0298743397,457.0221558,0.02968371473,457.0221558,0.02987935953,457.0221558,0.02993221581,457.0221558,0.03022281453,457.0221558,0.0298547633,
456.5628662,0.030319985,456.5628662,0.03007933497,456.5628662,0.0299996119,456.5628662,0.02977111563,456.5628662,0.03024782054,456.5628662,0.03005825169,456.5628662,0.03028587066,456.5628662,0.03031701408,
455.9503784,0.03045124188,455.9503784,0.03044521809,455.9503784,0.03022364713,455.9503784,0.02989835478,455.9503784,0.03055418469,455.9503784,0.0304319188,455.9503784,0.0305092223,455.9503784,0.03022481315,
455.4909668,0.03060142882,455.4909668,0.03036992252,455.4909668,0.03049839288,455.4909668,0.03028184734,455.4909668,0.03060214967,455.4909668,0.03098540381,455.4909668,0.03100297414,455.4909668,0.03053946421,
455.0315552,0.0310901124,455.0315552,0.03078117408,455.0315552,0.03061862104,455.0315552,0.03032808937,455.0315552,0.03060198389,455.0315552,0.03089236468,455.0315552,0.03090862557,455.0315552,0.03078889847,
454.572052,0.03115668707,454.572052,0.03113212995,454.572052,0.03070012666,454.572052,0.03044341318,454.572052,0.03078178503,454.572052,0.03088738956,454.572052,0.03100995161,454.572052,0.0307133235,
453.9593506,0.03115805052,453.9593506,0.03120566532,453.9593506,0.03119337186,453.9593506,0.03088058159,453.9593506,0.03106606007,453.9593506,0.03121576272,453.9593506,0.03167573363,453.9593506,0.03107693046,
453.4997864,0.03135319054,453.4997864,0.03121203557,453.4997864,0.0311537385,453.4997864,0.03115315549,453.4997864,0.03132241964,453.4997864,0.03127370402,453.4997864,0.03160557151,453.4997864,0.03121548332,
453.0401917,0.03169508651,453.0401917,0.03134033456,453.0401917,0.03145239502,453.0401917,0.03111855872,453.0401917,0.031411957,453.0401917,0.03142798692,453.0401917,0.03172997758,453.0401917,0.0315990001,
452.4273071,0.03181634471,452.4273071,0.03172023222,452.4273071,0.03162138537,452.4273071,0.03177564964,452.4273071,0.03163187951,452.4273071,0.03170639277,452.4273071,0.03185110539,452.4273071,0.03202746809,
451.9675903,0.0321418494,451.9675903,0.03172209486,451.9675903,0.03172741458,451.9675903,0.03156011179,451.9675903,0.03178197145,451.9675903,0.03197683766,451.9675903,0.0320565626,451.9675903,0.0321322903,
451.5078735,0.03210341185,451.5078735,0.03231635317,451.5078735,0.03210416436,451.5078735,0.03183700889,451.5078735,0.03183380887,451.5078735,0.03209708631,451.5078735,0.03209797665,451.5078735,0.03226565942,
451.0480652,0.03233288974,451.0480652,0.03217775375,451.0480652,0.0319471918,451.0480652,0.03217574582,451.0480652,0.0319307819,451.0480652,0.03213404492,451.0480652,0.03229108825,451.0480652,0.03204558417,
450.434967,0.0324604325,450.434967,0.0321861431,450.434967,0.03211868554,450.434967,0.03202306479,450.434967,0.03234945238,450.434967,0.03227862343,450.434967,0.0325303711,450.434967,0.0322958827,
449.9750977,0.03287302703,449.9750977,0.03233330697,449.9750977,0.03203889355,449.9750977,0.03191094473,449.9750977,0.03219378367,449.9750977,0.03264485672,449.9750977,0.03231094033,449.9750977,0.03223114088,
449.5151978,0.03262161091,449.5151978,0.03277938813,449.5151978,0.03239667043,449.5151978,0.03205653653,449.5151978,0.032147035,449.5151978,0.03267977014,449.5151978,0.03249608353,449.5151978,0.03229853138,
449.0552368,0.03272657469,449.0552368,0.03271694481,449.0552368,0.03231651708,449.0552368,0.03199160472,449.0552368,0.03239206597,449.0552368,0.03265956417,449.0552368,0.0324488841,449.0552368,0.03274259716,
448.441925,0.03275778145,448.441925,0.03265021369,448.441925,0.03247876093,448.441925,0.03224895522,448.441925,0.03270681575,448.441925,0.03263146058,448.441925,0.03247546777,448.441925,0.03273427859,
447.9818726,0.03282257542,447.9818726,0.03271686286,447.9818726,0.03283653408,447.9818726,0.03222520277,447.9818726,0.03317091241,447.9818726,0.03302852064,447.9818726,0.03275462985,447.9818726,0.03295043111,
447.5217896,0.0331860818,447.5217896,0.03281364217,447.5217896,0.0326910466,447.5217896,0.03284839913,447.5217896,0.03302354738,447.5217896,0.03295249864,447.5217896,0.03305988759,447.5217896,0.0329464674,
447.061676,0.03305480629,447.061676,0.03301676363,447.061676,0.03282952681,447.061676,0.0327619426,447.061676,0.0326462239,447.061676,0.03280744329,447.061676,0.03298185021,447.061676,0.03299539536,
446.4481201,0.03323727474,446.4481201,0.03289986029,446.4481201,0.03289907798,446.4481201,0.03274293244,446.4481201,0.03287877887,446.4481201,0.03314149007,446.4481201,0.03307860345,446.4481201,0.03346687555,
445.987915,0.03323051333,445.987915,0.0333157517,445.987915,0.03290167451,445.987915,0.03258179128,445.987915,0.03294590861,445.987915,0.03316311538,445.987915,0.03303818405,445.987915,0.03321257234,
445.5276794,0.03349396959,445.5276794,0.03322439268,445.5276794,0.03307511285,445.5276794,0.03286481649,445.5276794,0.03314579278,445.5276794,0.03363581002,445.5276794,0.03326807171,445.5276794,0.03338138387,
445.0673828,0.03341987729,445.0673828,0.03324311599,445.0673828,0.03333442286,445.0673828,0.03304980695,445.0673828,0.03352674097,445.0673828,0.03366224468,445.0673828,0.03323993087,445.0673828,0.03354410455,
444.4536133,0.03366758674,444.4536133,0.0335742794,444.4536133,0.03318527341,444.4536133,0.03301505744,444.4536133,0.03352324292,444.4536133,0.03352100775,444.4536133,0.03338909894,444.4536133,0.03378981724,
443.9932251,0.03363491595,443.9932251,0.03330641612,443.9932251,0.03316599503,443.9932251,0.03295526281,443.9932251,0.03374390304,443.9932251,0.03345932439,443.9932251,0.03365236893,443.9932251,0.03362512589,
443.5328064,0.03393589705,443.5328064,0.03336117044,443.5328064,0.03344218805,443.5328064,0.03294264153,443.5328064,0.03366691619,443.5328064,0.03352466971,443.5328064,0.03325890377,443.5328064,0.03364680335,
443.0723572,0.03387673199,443.0723572,0.03334350511,443.0723572,0.03351133317,443.0723572,0.03308810294,443.0723572,0.03382104263,443.0723572,0.03341453522,443.0723572,0.03385870904,443.0723572,0.03365525231,
442.458374,0.0335726589,442.458374,0.0334854126,442.458374,0.03327718005,442.458374,0.03309139982,442.458374,0.03349690512,442.458374,0.03332765773,442.458374,0.03343821689,442.458374,0.03372015059,
441.9978333,0.03380257636,441.9978333,0.03347174078,441.9978333,0.03340360522,441.9978333,0.03323118389,441.9978333,0.0335117504,441.9978333,0.033710666,441.9978333,0.03332469612,441.9978333,0.03407746553,
441.537262,0.03360563144,441.537262,0.03373352438,441.537262,0.03342463076,441.537262,0.03328534216,441.537262,0.03349662572,441.537262,0.0333574526,441.537262,0.03360697627,441.537262,0.03405391797,
